pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
EUR_USD,short,81403,1.1263699999999999,2021-11-29 08:00:00+00:00,1.128925714285714,2021-11-29 09:00:00+00:00,sl,-208.04,-1.02,2,False
AUD_USD,short,79739,0.71191,2021-11-30 08:00:00+00:00,0.7145014285714286,2021-11-30 13:00:00+00:00,sl,-206.64,-1.02,6,False
AUD_USD,short,28292,0.71021,2021-11-30 18:00:00+00:00,0.7172414285714286,2021-12-01 06:00:00+00:00,sl,-198.93,-1.01,13,False
GBP_USD,short,21934,1.32505,2021-11-30 17:00:00+00:00,1.3340392857142855,2021-12-01 13:00:00+00:00,sl,-197.17,-1.01,21,False
USD_CHF,short,63680,0.9180149999999999,2021-12-03 18:00:00+00:00,0.91799,2021-12-03 20:00:00+00:00,sl,1.73,0.01,3,False
USD_JPY,short,1663,112.5955,2021-12-03 19:00:00+00:00,113.01857142857142,2021-12-05 23:00:00+00:00,sl,-6.23,-1.01,5,False
GBP_USD,short,117002,1.319,2021-12-10 11:00:00+00:00,1.3206725,2021-12-10 12:00:00+00:00,sl,-195.69,-1.04,2,False
GBP_USD,short,130921,1.3225200000000001,2021-12-13 07:00:00+00:00,1.3240532142857144,2021-12-13 08:00:00+00:00,sl,-200.73,-1.04,2,False
AUD_USD,long,74698,0.71351,2021-12-14 12:00:00+00:00,0.7110471428571429,2021-12-14 14:00:00+00:00,sl,-183.97,-1.02,3,False
EUR_USD,short,67536,1.12659,2021-12-14 17:00:00+00:00,1.12653,2021-12-15 16:00:00+00:00,sl,4.05,0.02,24,False
USD_CHF,long,64902,0.924035,2021-12-14 16:00:00+00:00,0.9256260714285713,2021-12-15 16:00:00+00:00,sl,142.12,0.8,25,True
GBP_USD,short,56643,1.32166,2021-12-15 15:00:00+00:00,1.32394,2021-12-15 20:00:00+00:00,sl,23.95,0.13,6,True
USD_JPY,long,1573,113.73649999999999,2021-12-17 19:00:00+00:00,113.41942857142857,2021-12-20 05:00:00+00:00,sl,-4.4,-1.02,11,False
AUD_USD,short,149092,0.71262,2021-12-22 06:00:00+00:00,0.7139042857142858,2021-12-22 07:00:00+00:00,sl,-191.48,-1.04,2,False
EUR_USD,long,79582,1.13184,2021-12-29 14:00:00+00:00,1.136342857142857,2021-12-29 15:00:00+00:00,tp,267.96,1.48,2,True
GBP_USD,long,54678,1.34752,2021-12-29 15:00:00+00:00,1.34756,2021-12-29 16:00:00+00:00,sl,2.19,0.01,2,False
EUR_USD,long,64442,1.13496,2021-12-29 16:00:00+00:00,1.1320814285714285,2021-12-30 06:00:00+00:00,sl,-185.5,-1.01,15,False
USD_CHF,short,45793,0.9134049999999999,2021-12-29 16:00:00+00:00,0.9171442857142857,2021-12-30 06:00:00+00:00,sl,-186.7,-1.02,15,False
EUR_USD,long,78654,1.13436,2021-12-30 13:00:00+00:00,1.13202,2021-12-30 13:00:00+00:00,sl,-184.05,-1.02,1,False
GBP_USD,long,33871,1.35168,2021-12-30 13:00:00+00:00,1.3490385714285715,2021-12-30 13:00:00+00:00,sl,-89.47,-1.02,1,False
AUD_USD,long,78471,0.72604,2021-12-29 16:00:00+00:00,0.72609,2021-12-30 13:00:00+00:00,sl,3.92,0.02,22,False
AUD_USD,long,79832,0.72775,2021-12-31 18:00:00+00:00,0.7255442857142858,2022-01-03 01:00:00+00:00,sl,-176.09,-1.02,8,False
GBP_USD,long,44117,1.35458,2021-12-31 16:00:00+00:00,1.3506885714285715,2022-01-03 02:00:00+00:00,sl,-171.68,-1.02,11,False
USD_JPY,long,1393,115.3085,2022-01-03 15:00:00+00:00,115.69057142857143,2022-01-04 03:00:00+00:00,tp,3.44,1.47,13,True
GBP_USD,long,64304,1.3512,2022-01-04 10:00:00+00:00,1.3485628571428572,2022-01-04 11:00:00+00:00,sl,-169.58,-1.02,2,False
AUD_USD,long,62947,0.72465,2022-01-04 16:00:00+00:00,0.725645,2022-01-05 16:00:00+00:00,sl,109.32,0.69,25,True
USD_CHF,long,98030,0.921595,2022-01-10 11:00:00+00:00,0.9246942857142857,2022-01-10 13:00:00+00:00,tp,244.57,1.45,3,True
AUD_USD,short,78308,0.71603,2022-01-10 16:00:00+00:00,0.71821,2022-01-11 00:00:00+00:00,sl,-170.71,-1.02,9,False
USD_JPY,long,1392,115.61449999999999,2022-01-11 14:00:00+00:00,115.38714285714285,2022-01-11 15:00:00+00:00,sl,-2.74,-1.02,2,False
EUR_USD,long,64391,1.1416,2022-01-12 15:00:00+00:00,1.1439467857142858,2022-01-13 06:00:00+00:00,sl,157.75,0.94,16,True
USD_JPY,short,1436,114.2565,2022-01-19 07:00:00+00:00,114.48142857142857,2022-01-19 09:00:00+00:00,sl,-2.82,-1.02,3,False
GBP_USD,long,63106,1.36319,2022-01-19 11:00:00+00:00,1.3629900000000001,2022-01-19 12:00:00+00:00,sl,-12.62,-0.08,2,False
