time,equity
2021-06-28 04:00:00+00:00,10000.0
2021-06-28 08:00:00+00:00,10000.0
2021-06-28 12:00:00+00:00,10000.0
2021-06-28 16:00:00+00:00,10000.0
2021-06-28 20:00:00+00:00,10000.0
2021-06-29 00:00:00+00:00,10000.0
2021-06-29 04:00:00+00:00,10000.0
2021-06-29 08:00:00+00:00,10000.0
2021-06-29 12:00:00+00:00,10000.0
2021-06-29 16:00:00+00:00,10000.0
2021-06-29 20:00:00+00:00,10000.0
2021-06-30 00:00:00+00:00,10000.0
2021-06-30 04:00:00+00:00,10000.0
2021-06-30 08:00:00+00:00,10000.0
2021-06-30 12:00:00+00:00,10000.0
2021-06-30 16:00:00+00:00,10000.0
2021-06-30 20:00:00+00:00,10000.0
2021-07-01 00:00:00+00:00,10000.0
2021-07-01 04:00:00+00:00,10000.0
2021-07-01 08:00:00+00:00,10000.0
2021-07-01 12:00:00+00:00,10000.0
2021-07-01 16:00:00+00:00,10000.0
2021-07-01 20:00:00+00:00,10000.0
2021-07-02 00:00:00+00:00,10000.0
2021-07-02 04:00:00+00:00,10000.0
2021-07-02 08:00:00+00:00,10000.0
2021-07-02 12:00:00+00:00,10000.0
2021-07-02 16:00:00+00:00,10000.0
2021-07-02 20:00:00+00:00,10000.0
2021-07-04 20:00:00+00:00,10000.0
2021-07-05 00:00:00+00:00,10000.0
2021-07-05 04:00:00+00:00,10000.0
2021-07-05 08:00:00+00:00,10000.0
2021-07-05 12:00:00+00:00,10000.0
2021-07-05 16:00:00+00:00,10000.0
2021-07-05 20:00:00+00:00,10000.0
2021-07-06 00:00:00+00:00,10000.0
2021-07-06 04:00:00+00:00,10000.0
2021-07-06 08:00:00+00:00,10000.0
2021-07-06 12:00:00+00:00,10000.0
2021-07-06 16:00:00+00:00,10000.0
2021-07-06 20:00:00+00:00,10000.0
2021-07-07 00:00:00+00:00,10000.0
2021-07-07 04:00:00+00:00,10000.0
2021-07-07 08:00:00+00:00,10000.0
2021-07-07 12:00:00+00:00,10000.0
2021-07-07 16:00:00+00:00,10000.0
2021-07-07 20:00:00+00:00,10000.0
2021-07-08 00:00:00+00:00,10000.0
2021-07-08 04:00:00+00:00,10000.0
2021-07-08 08:00:00+00:00,10000.0
2021-07-08 12:00:00+00:00,10000.0
2021-07-08 16:00:00+00:00,10000.0
2021-07-08 20:00:00+00:00,10000.0
2021-07-09 00:00:00+00:00,10000.0
2021-07-09 04:00:00+00:00,10000.0
2021-07-09 08:00:00+00:00,10000.0
2021-07-09 12:00:00+00:00,10000.0
2021-07-09 16:00:00+00:00,10000.0
2021-07-09 20:00:00+00:00,10000.0
2021-07-11 20:00:00+00:00,10000.0
2021-07-12 00:00:00+00:00,10000.0
2021-07-12 04:00:00+00:00,10000.0
2021-07-12 08:00:00+00:00,10000.0
2021-07-12 12:00:00+00:00,10000.0
2021-07-12 16:00:00+00:00,10000.0
2021-07-12 20:00:00+00:00,10000.0
2021-07-13 00:00:00+00:00,10000.0
2021-07-13 04:00:00+00:00,10000.0
2021-07-13 08:00:00+00:00,10000.0
2021-07-13 12:00:00+00:00,10000.0
2021-07-13 16:00:00+00:00,10000.0
2021-07-13 20:00:00+00:00,10000.0
2021-07-14 00:00:00+00:00,10000.0
2021-07-14 04:00:00+00:00,10000.0
2021-07-14 08:00:00+00:00,10000.0
2021-07-14 12:00:00+00:00,10000.0
2021-07-14 16:00:00+00:00,10000.0
2021-07-14 20:00:00+00:00,10000.0
2021-07-15 00:00:00+00:00,10000.0
2021-07-15 04:00:00+00:00,10000.0
2021-07-15 08:00:00+00:00,10000.0
2021-07-15 12:00:00+00:00,10000.0
2021-07-15 16:00:00+00:00,10000.0
2021-07-15 20:00:00+00:00,10000.0
2021-07-16 00:00:00+00:00,10000.0
2021-07-16 04:00:00+00:00,10000.0
2021-07-16 08:00:00+00:00,10000.0
2021-07-16 12:00:00+00:00,10000.0
2021-07-16 16:00:00+00:00,10000.0
2021-07-16 20:00:00+00:00,10000.0
2021-07-18 20:00:00+00:00,10000.0
2021-07-19 00:00:00+00:00,10000.0
2021-07-19 04:00:00+00:00,10000.0
2021-07-19 08:00:00+00:00,10000.0
2021-07-19 12:00:00+00:00,10000.0
2021-07-19 16:00:00+00:00,10000.0
2021-07-19 20:00:00+00:00,10000.0
2021-07-20 00:00:00+00:00,10000.0
2021-07-20 04:00:00+00:00,10000.0
2021-07-20 08:00:00+00:00,10000.0
2021-07-20 12:00:00+00:00,10000.0
2021-07-20 16:00:00+00:00,10000.0
2021-07-20 20:00:00+00:00,10000.0
2021-07-21 00:00:00+00:00,10000.0
2021-07-21 04:00:00+00:00,10000.0
2021-07-21 08:00:00+00:00,10000.0
2021-07-21 12:00:00+00:00,10000.0
2021-07-21 16:00:00+00:00,10000.0
2021-07-21 20:00:00+00:00,10000.0
2021-07-22 00:00:00+00:00,10000.0
2021-07-22 04:00:00+00:00,10000.0
2021-07-22 08:00:00+00:00,10000.0
2021-07-22 12:00:00+00:00,10000.0
2021-07-22 16:00:00+00:00,10000.0
2021-07-22 20:00:00+00:00,10000.0
2021-07-23 00:00:00+00:00,10000.0
2021-07-23 04:00:00+00:00,10000.0
2021-07-23 08:00:00+00:00,10000.0
2021-07-23 12:00:00+00:00,10000.0
2021-07-23 16:00:00+00:00,10000.0
2021-07-23 20:00:00+00:00,10000.0
2021-07-25 20:00:00+00:00,10000.0
2021-07-26 00:00:00+00:00,10000.0
2021-07-26 04:00:00+00:00,10000.0
2021-07-26 08:00:00+00:00,10000.0
2021-07-26 12:00:00+00:00,10000.0
2021-07-26 16:00:00+00:00,10000.0
2021-07-26 20:00:00+00:00,10000.0
2021-07-27 00:00:00+00:00,10000.0
2021-07-27 04:00:00+00:00,10000.0
2021-07-27 08:00:00+00:00,10000.0
2021-07-27 12:00:00+00:00,10000.0
2021-07-27 16:00:00+00:00,10000.0
2021-07-27 20:00:00+00:00,10000.0
2021-07-28 00:00:00+00:00,10000.0
2021-07-28 04:00:00+00:00,10000.0
2021-07-28 08:00:00+00:00,10000.0
2021-07-28 12:00:00+00:00,10000.0
2021-07-28 16:00:00+00:00,10000.0
2021-07-28 20:00:00+00:00,10000.0
2021-07-29 00:00:00+00:00,10000.0
2021-07-29 04:00:00+00:00,10000.0
2021-07-29 08:00:00+00:00,10000.0
2021-07-29 12:00:00+00:00,10000.0
2021-07-29 16:00:00+00:00,10000.0
2021-07-29 20:00:00+00:00,10000.0
2021-07-30 00:00:00+00:00,10000.0
2021-07-30 04:00:00+00:00,10000.0
2021-07-30 08:00:00+00:00,10000.0
2021-07-30 12:00:00+00:00,10000.0
2021-07-30 16:00:00+00:00,10000.0
2021-07-30 20:00:00+00:00,10000.0
2021-08-01 20:00:00+00:00,10000.0
2021-08-02 00:00:00+00:00,10000.0
2021-08-02 04:00:00+00:00,10000.0
2021-08-02 08:00:00+00:00,10000.0
2021-08-02 12:00:00+00:00,10000.0
2021-08-02 16:00:00+00:00,10000.0
2021-08-02 20:00:00+00:00,10000.0
2021-08-03 00:00:00+00:00,10000.0
2021-08-03 04:00:00+00:00,10000.0
2021-08-03 08:00:00+00:00,10000.0
2021-08-03 12:00:00+00:00,10000.0
2021-08-03 16:00:00+00:00,10000.0
2021-08-03 20:00:00+00:00,10000.0
2021-08-04 00:00:00+00:00,10000.0
2021-08-04 04:00:00+00:00,10000.0
2021-08-04 08:00:00+00:00,10000.0
2021-08-04 12:00:00+00:00,10000.0
2021-08-04 16:00:00+00:00,10000.0
2021-08-04 20:00:00+00:00,10000.0
2021-08-05 00:00:00+00:00,10000.0
2021-08-05 04:00:00+00:00,10000.0
2021-08-05 08:00:00+00:00,10000.0
2021-08-05 12:00:00+00:00,10000.0
2021-08-05 16:00:00+00:00,10000.0
2021-08-05 20:00:00+00:00,10000.0
2021-08-06 00:00:00+00:00,10000.0
2021-08-06 04:00:00+00:00,10000.0
2021-08-06 08:00:00+00:00,10000.0
2021-08-06 12:00:00+00:00,10000.0
2021-08-06 16:00:00+00:00,10000.0
2021-08-06 20:00:00+00:00,10000.0
2021-08-08 20:00:00+00:00,10000.0
2021-08-09 00:00:00+00:00,10000.0
2021-08-09 04:00:00+00:00,10000.0
2021-08-09 08:00:00+00:00,10000.0
2021-08-09 12:00:00+00:00,10000.0
2021-08-09 16:00:00+00:00,10000.0
2021-08-09 20:00:00+00:00,10000.0
2021-08-10 00:00:00+00:00,10000.0
2021-08-10 04:00:00+00:00,10000.0
2021-08-10 08:00:00+00:00,10000.0
2021-08-10 12:00:00+00:00,10000.0
2021-08-10 16:00:00+00:00,10000.0
2021-08-10 20:00:00+00:00,10000.0
2021-08-11 00:00:00+00:00,10000.0
2021-08-11 04:00:00+00:00,10000.0
2021-08-11 08:00:00+00:00,10000.0
2021-08-11 12:00:00+00:00,10000.0
2021-08-11 16:00:00+00:00,10000.0
2021-08-11 20:00:00+00:00,10000.0
2021-08-12 00:00:00+00:00,10000.0
2021-08-12 04:00:00+00:00,10000.0
2021-08-12 08:00:00+00:00,10000.0
2021-08-12 12:00:00+00:00,10000.0
2021-08-12 16:00:00+00:00,10000.0
2021-08-12 20:00:00+00:00,10000.0
2021-08-13 00:00:00+00:00,10000.0
2021-08-13 04:00:00+00:00,10000.0
2021-08-13 08:00:00+00:00,10000.0
2021-08-13 12:00:00+00:00,10000.0
2021-08-13 16:00:00+00:00,10000.0
2021-08-13 20:00:00+00:00,10000.0
2021-08-15 20:00:00+00:00,10000.0
2021-08-16 00:00:00+00:00,10000.0
2021-08-16 04:00:00+00:00,10000.0
2021-08-16 08:00:00+00:00,10000.0
2021-08-16 12:00:00+00:00,10000.0
2021-08-16 16:00:00+00:00,10000.0
2021-08-16 20:00:00+00:00,10000.0
2021-08-17 00:00:00+00:00,10000.0
2021-08-17 04:00:00+00:00,10000.0
2021-08-17 08:00:00+00:00,10000.0
2021-08-17 12:00:00+00:00,10000.0
2021-08-17 16:00:00+00:00,10001.582379999998
2021-08-17 20:00:00+00:00,10008.38343999999
2021-08-18 00:00:00+00:00,9920.561230000003
2021-08-18 04:00:00+00:00,9923.459799999999
2021-08-18 08:00:00+00:00,9834.822700000004
2021-08-18 12:00:00+00:00,10026.172540000001
2021-08-18 16:00:00+00:00,9930.517239999997
2021-08-18 20:00:00+00:00,9981.42544
2021-08-19 00:00:00+00:00,10065.423969999994
2021-08-19 04:00:00+00:00,10148.695239999997
2021-08-19 08:00:00+00:00,10203.837195714283
2021-08-19 12:00:00+00:00,10222.746475714286
2021-08-19 16:00:00+00:00,10289.656235714283
2021-08-19 20:00:00+00:00,10297.110855714283
2021-08-20 00:00:00+00:00,10301.760252857144
2021-08-20 04:00:00+00:00,10301.760252857144
2021-08-20 08:00:00+00:00,10301.760252857144
2021-08-20 12:00:00+00:00,10301.760252857144
2021-08-20 16:00:00+00:00,10301.760252857144
2021-08-20 20:00:00+00:00,10301.760252857144
2021-08-22 20:00:00+00:00,10301.760252857144
2021-08-23 00:00:00+00:00,10301.760252857144
2021-08-23 04:00:00+00:00,10301.760252857144
2021-08-23 08:00:00+00:00,10301.760252857144
2021-08-23 12:00:00+00:00,10301.760252857144
2021-08-23 16:00:00+00:00,10301.760252857144
2021-08-23 20:00:00+00:00,10301.760252857144
2021-08-24 00:00:00+00:00,10301.760252857144
2021-08-24 04:00:00+00:00,10301.760252857144
2021-08-24 08:00:00+00:00,10301.760252857144
2021-08-24 12:00:00+00:00,10301.760252857144
2021-08-24 16:00:00+00:00,10301.760252857144
2021-08-24 20:00:00+00:00,10301.760252857144
2021-08-25 00:00:00+00:00,10301.760252857144
2021-08-25 04:00:00+00:00,10301.760252857144
2021-08-25 08:00:00+00:00,10301.760252857144
2021-08-25 12:00:00+00:00,10301.760252857144
2021-08-25 16:00:00+00:00,10301.760252857144
2021-08-25 20:00:00+00:00,10301.760252857144
2021-08-26 00:00:00+00:00,10301.760252857144
2021-08-26 04:00:00+00:00,10301.760252857144
2021-08-26 08:00:00+00:00,10301.760252857144
2021-08-26 12:00:00+00:00,10301.760252857144
2021-08-26 16:00:00+00:00,10301.760252857144
2021-08-26 20:00:00+00:00,10301.760252857144
2021-08-27 00:00:00+00:00,10301.760252857144
2021-08-27 04:00:00+00:00,10301.760252857144
2021-08-27 08:00:00+00:00,10301.760252857144
2021-08-27 12:00:00+00:00,10301.760252857144
2021-08-27 16:00:00+00:00,10301.760252857144
2021-08-27 20:00:00+00:00,10301.760252857144
2021-08-29 20:00:00+00:00,10301.760252857144
2021-08-30 00:00:00+00:00,10301.760252857144
2021-08-30 04:00:00+00:00,10301.760252857144
2021-08-30 08:00:00+00:00,10301.760252857144
2021-08-30 12:00:00+00:00,10301.760252857144
2021-08-30 16:00:00+00:00,10301.760252857144
2021-08-30 20:00:00+00:00,10301.760252857144
2021-08-31 00:00:00+00:00,10301.760252857144
2021-08-31 04:00:00+00:00,10301.760252857144
2021-08-31 08:00:00+00:00,10301.760252857144
2021-08-31 12:00:00+00:00,10301.760252857144
2021-08-31 16:00:00+00:00,10301.760252857144
2021-08-31 20:00:00+00:00,10301.760252857144
2021-09-01 00:00:00+00:00,10301.760252857144
2021-09-01 04:00:00+00:00,10301.760252857144
2021-09-01 08:00:00+00:00,10301.760252857144
2021-09-01 12:00:00+00:00,10301.760252857144
2021-09-01 16:00:00+00:00,10301.760252857144
2021-09-01 20:00:00+00:00,10301.760252857144
2021-09-02 00:00:00+00:00,10301.760252857144
2021-09-02 04:00:00+00:00,10301.760252857144
2021-09-02 08:00:00+00:00,10301.760252857144
2021-09-02 12:00:00+00:00,10301.760252857144
2021-09-02 16:00:00+00:00,10301.760252857144
2021-09-02 20:00:00+00:00,10301.760252857144
2021-09-03 00:00:00+00:00,10301.760252857144
2021-09-03 04:00:00+00:00,10301.760252857144
2021-09-03 08:00:00+00:00,10301.760252857144
2021-09-03 12:00:00+00:00,10301.760252857144
2021-09-03 16:00:00+00:00,10301.760252857144
2021-09-03 20:00:00+00:00,10301.760252857144
2021-09-05 20:00:00+00:00,10301.760252857144
2021-09-06 00:00:00+00:00,10301.760252857144
2021-09-06 04:00:00+00:00,10301.760252857144
2021-09-06 08:00:00+00:00,10301.760252857144
2021-09-06 12:00:00+00:00,10301.760252857144
2021-09-06 16:00:00+00:00,10301.760252857144
2021-09-06 20:00:00+00:00,10301.760252857144
2021-09-07 00:00:00+00:00,10301.760252857144
2021-09-07 04:00:00+00:00,10301.760252857144
2021-09-07 08:00:00+00:00,10301.760252857144
2021-09-07 12:00:00+00:00,10301.760252857144
2021-09-07 16:00:00+00:00,10301.760252857144
2021-09-07 20:00:00+00:00,10301.760252857144
2021-09-08 00:00:00+00:00,10301.760252857144
2021-09-08 04:00:00+00:00,10301.760252857144
2021-09-08 08:00:00+00:00,10301.760252857144
2021-09-08 12:00:00+00:00,10301.760252857144
2021-09-08 16:00:00+00:00,10301.760252857144
2021-09-08 20:00:00+00:00,10301.760252857144
2021-09-09 00:00:00+00:00,10301.760252857144
2021-09-09 04:00:00+00:00,10301.760252857144
2021-09-09 08:00:00+00:00,10301.760252857144
2021-09-09 12:00:00+00:00,10358.762992857144
2021-09-09 16:00:00+00:00,10304.507372857148
2021-09-09 20:00:00+00:00,10305.194152857144
2021-09-10 00:00:00+00:00,10349.148072857142
2021-09-10 04:00:00+00:00,10425.724042857148
2021-09-10 08:00:00+00:00,10462.466772857144
2021-09-10 12:00:00+00:00,10334.038912857142
2021-09-10 16:00:00+00:00,10303.133812857146
2021-09-10 20:00:00+00:00,10303.133812857146
2021-09-12 20:00:00+00:00,10303.133812857146
2021-09-13 00:00:00+00:00,10303.133812857146
2021-09-13 04:00:00+00:00,10303.133812857146
2021-09-13 08:00:00+00:00,10303.133812857146
2021-09-13 12:00:00+00:00,10303.133812857146
2021-09-13 16:00:00+00:00,10303.133812857146
2021-09-13 20:00:00+00:00,10303.133812857146
2021-09-14 00:00:00+00:00,10303.133812857146
2021-09-14 04:00:00+00:00,10303.133812857146
2021-09-14 08:00:00+00:00,10303.133812857146
2021-09-14 12:00:00+00:00,10303.133812857146
2021-09-14 16:00:00+00:00,10303.133812857146
2021-09-14 20:00:00+00:00,10303.133812857146
2021-09-15 00:00:00+00:00,10303.133812857146
2021-09-15 04:00:00+00:00,10303.133812857146
2021-09-15 08:00:00+00:00,10303.133812857146
2021-09-15 12:00:00+00:00,10303.133812857146
2021-09-15 16:00:00+00:00,10303.133812857146
2021-09-15 20:00:00+00:00,10303.133812857146
2021-09-16 00:00:00+00:00,10303.133812857146
2021-09-16 04:00:00+00:00,10303.133812857146
2021-09-16 08:00:00+00:00,10303.133812857146
2021-09-16 12:00:00+00:00,10303.133812857146
2021-09-16 16:00:00+00:00,10303.133812857146
2021-09-16 20:00:00+00:00,10303.133812857146
2021-09-17 00:00:00+00:00,10303.133812857146
2021-09-17 04:00:00+00:00,10303.133812857146
2021-09-17 08:00:00+00:00,10303.133812857146
2021-09-17 12:00:00+00:00,10303.133812857146
2021-09-17 16:00:00+00:00,10303.133812857146
2021-09-17 20:00:00+00:00,10303.133812857146
2021-09-19 20:00:00+00:00,10303.133812857146
2021-09-20 00:00:00+00:00,10303.133812857146
2021-09-20 04:00:00+00:00,10303.133812857146
2021-09-20 08:00:00+00:00,10303.133812857146
2021-09-20 12:00:00+00:00,10331.557077741962
2021-09-20 16:00:00+00:00,10392.856736533275
2021-09-20 20:00:00+00:00,10354.062562468802
2021-09-21 00:00:00+00:00,10306.568337210205
2021-09-21 04:00:00+00:00,10306.568337210205
2021-09-21 08:00:00+00:00,10306.568337210205
2021-09-21 12:00:00+00:00,10306.568337210205
2021-09-21 16:00:00+00:00,10306.568337210205
2021-09-21 20:00:00+00:00,10306.568337210205
2021-09-22 00:00:00+00:00,10306.568337210205
2021-09-22 04:00:00+00:00,10306.568337210205
2021-09-22 08:00:00+00:00,10306.568337210205
2021-09-22 12:00:00+00:00,10306.568337210205
2021-09-22 16:00:00+00:00,10306.568337210205
2021-09-22 20:00:00+00:00,10306.568337210205
2021-09-23 00:00:00+00:00,10306.568337210205
2021-09-23 04:00:00+00:00,10306.568337210205
2021-09-23 08:00:00+00:00,10306.568337210205
2021-09-23 12:00:00+00:00,10306.568337210205
2021-09-23 16:00:00+00:00,10306.568337210205
2021-09-23 20:00:00+00:00,10306.568337210205
2021-09-24 00:00:00+00:00,10306.568337210205
2021-09-24 04:00:00+00:00,10306.568337210205
2021-09-24 08:00:00+00:00,10306.568337210205
2021-09-24 12:00:00+00:00,10306.568337210205
2021-09-24 16:00:00+00:00,10306.568337210205
2021-09-24 20:00:00+00:00,10306.568337210205
2021-09-26 20:00:00+00:00,10306.568337210205
2021-09-27 00:00:00+00:00,10306.568337210205
2021-09-27 04:00:00+00:00,10306.568337210205
2021-09-27 08:00:00+00:00,10306.568337210205
2021-09-27 12:00:00+00:00,10306.568337210205
2021-09-27 16:00:00+00:00,10306.568337210205
2021-09-27 20:00:00+00:00,10306.568337210205
2021-09-28 00:00:00+00:00,10306.568337210205
2021-09-28 04:00:00+00:00,10306.568337210205
2021-09-28 08:00:00+00:00,10306.568337210205
2021-09-28 12:00:00+00:00,10306.568337210205
2021-09-28 16:00:00+00:00,10293.125037210202
2021-09-28 20:00:00+00:00,10286.552757210206
2021-09-29 00:00:00+00:00,10273.706937210201
2021-09-29 04:00:00+00:00,10357.055397210204
2021-09-29 08:00:00+00:00,10441.300077210206
2021-09-29 12:00:00+00:00,10556.165607210205
2021-09-29 16:00:00+00:00,10586.637087210205
2021-09-29 20:00:00+00:00,10571.401347210205
2021-09-30 00:00:00+00:00,10528.532157210206
2021-09-30 04:00:00+00:00,10548.099627210206
2021-09-30 08:00:00+00:00,10537.643727210207
2021-09-30 12:00:00+00:00,10507.140239353062
2021-09-30 16:00:00+00:00,10507.140239353062
2021-09-30 20:00:00+00:00,10507.140239353062
2021-10-01 00:00:00+00:00,10507.140239353062
2021-10-01 04:00:00+00:00,10507.140239353062
2021-10-01 08:00:00+00:00,10507.140239353062
2021-10-01 12:00:00+00:00,10507.140239353062
2021-10-01 16:00:00+00:00,10507.140239353062
2021-10-01 20:00:00+00:00,10507.140239353062
2021-10-03 20:00:00+00:00,10507.140239353062
2021-10-04 00:00:00+00:00,10507.140239353062
2021-10-04 04:00:00+00:00,10507.140239353062
2021-10-04 08:00:00+00:00,10507.140239353062
2021-10-04 12:00:00+00:00,10507.140239353062
2021-10-04 16:00:00+00:00,10507.140239353062
2021-10-04 20:00:00+00:00,10507.140239353062
2021-10-05 00:00:00+00:00,10507.140239353062
2021-10-05 04:00:00+00:00,10507.140239353062
2021-10-05 08:00:00+00:00,10507.140239353062
2021-10-05 12:00:00+00:00,10507.140239353062
2021-10-05 16:00:00+00:00,10507.140239353062
2021-10-05 20:00:00+00:00,10507.140239353062
2021-10-06 00:00:00+00:00,10507.140239353062
2021-10-06 04:00:00+00:00,10507.140239353062
2021-10-06 08:00:00+00:00,10359.875985065557
2021-10-06 12:00:00+00:00,10289.46395028279
2021-10-06 16:00:00+00:00,10289.46395028279
2021-10-06 20:00:00+00:00,10289.46395028279
2021-10-07 00:00:00+00:00,10289.46395028279
2021-10-07 04:00:00+00:00,10289.46395028279
2021-10-07 08:00:00+00:00,10289.46395028279
2021-10-07 12:00:00+00:00,10289.46395028279
2021-10-07 16:00:00+00:00,10289.46395028279
2021-10-07 20:00:00+00:00,10289.46395028279
2021-10-08 00:00:00+00:00,10289.46395028279
2021-10-08 04:00:00+00:00,10289.46395028279
2021-10-08 08:00:00+00:00,10289.46395028279
2021-10-08 12:00:00+00:00,10289.46395028279
2021-10-08 16:00:00+00:00,10289.46395028279
2021-10-08 20:00:00+00:00,10289.46395028279
2021-10-10 20:00:00+00:00,10289.46395028279
2021-10-11 00:00:00+00:00,10289.46395028279
2021-10-11 04:00:00+00:00,10289.46395028279
2021-10-11 08:00:00+00:00,10289.46395028279
2021-10-11 12:00:00+00:00,10289.46395028279
2021-10-11 16:00:00+00:00,10289.46395028279
2021-10-11 20:00:00+00:00,10289.46395028279
2021-10-12 00:00:00+00:00,10289.46395028279
2021-10-12 04:00:00+00:00,10289.46395028279
2021-10-12 08:00:00+00:00,10289.46395028279
2021-10-12 12:00:00+00:00,10289.46395028279
2021-10-12 16:00:00+00:00,10289.46395028279
2021-10-12 20:00:00+00:00,10289.46395028279
2021-10-13 00:00:00+00:00,10289.46395028279
2021-10-13 04:00:00+00:00,10289.46395028279
2021-10-13 08:00:00+00:00,10289.46395028279
2021-10-13 12:00:00+00:00,10289.46395028279
2021-10-13 16:00:00+00:00,10289.46395028279
2021-10-13 20:00:00+00:00,10289.46395028279
2021-10-14 00:00:00+00:00,10289.46395028279
2021-10-14 04:00:00+00:00,10289.46395028279
2021-10-14 08:00:00+00:00,10289.46395028279
2021-10-14 12:00:00+00:00,10289.46395028279
2021-10-14 16:00:00+00:00,10289.46395028279
2021-10-14 20:00:00+00:00,10289.46395028279
2021-10-15 00:00:00+00:00,10289.46395028279
2021-10-15 04:00:00+00:00,10289.46395028279
2021-10-15 08:00:00+00:00,10289.46395028279
2021-10-15 12:00:00+00:00,10289.46395028279
2021-10-15 16:00:00+00:00,10289.46395028279
2021-10-15 20:00:00+00:00,10289.46395028279
2021-10-17 20:00:00+00:00,10289.46395028279
2021-10-18 00:00:00+00:00,10289.46395028279
2021-10-18 04:00:00+00:00,10289.46395028279
2021-10-18 08:00:00+00:00,10289.46395028279
2021-10-18 12:00:00+00:00,10289.46395028279
2021-10-18 16:00:00+00:00,10289.46395028279
2021-10-18 20:00:00+00:00,10289.46395028279
2021-10-19 00:00:00+00:00,10289.46395028279
2021-10-19 04:00:00+00:00,10289.46395028279
2021-10-19 08:00:00+00:00,10289.46395028279
2021-10-19 12:00:00+00:00,10289.46395028279
2021-10-19 16:00:00+00:00,10289.46395028279
2021-10-19 20:00:00+00:00,10289.46395028279
2021-10-20 00:00:00+00:00,10289.46395028279
2021-10-20 04:00:00+00:00,10289.46395028279
2021-10-20 08:00:00+00:00,10289.46395028279
2021-10-20 12:00:00+00:00,10289.46395028279
2021-10-20 16:00:00+00:00,10289.46395028279
2021-10-20 20:00:00+00:00,10289.46395028279
2021-10-21 00:00:00+00:00,10289.46395028279
2021-10-21 04:00:00+00:00,10289.46395028279
2021-10-21 08:00:00+00:00,10289.46395028279
2021-10-21 12:00:00+00:00,10289.46395028279
2021-10-21 16:00:00+00:00,10289.46395028279
2021-10-21 20:00:00+00:00,10289.46395028279
2021-10-22 00:00:00+00:00,10289.46395028279
2021-10-22 04:00:00+00:00,10289.46395028279
2021-10-22 08:00:00+00:00,10289.46395028279
2021-10-22 12:00:00+00:00,10289.46395028279
2021-10-22 16:00:00+00:00,10289.46395028279
2021-10-22 20:00:00+00:00,10289.46395028279
2021-10-24 20:00:00+00:00,10289.46395028279
2021-10-25 00:00:00+00:00,10289.46395028279
2021-10-25 04:00:00+00:00,10289.46395028279
2021-10-25 08:00:00+00:00,10289.46395028279
2021-10-25 12:00:00+00:00,10289.46395028279
2021-10-25 16:00:00+00:00,10289.46395028279
