pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
USD_CHF,long,78817,0.99754,2022-05-18 08:00:00+00:00,0.9951428571428571,2022-05-18 14:00:00+00:00,sl,-189.86,-1.0,7,False
USD_JPY,short,1413,128.578,2022-05-18 14:00:00+00:00,128.32957142857143,2022-05-18 21:00:00+00:00,sl,3.66,0.8,8,True
USD_JPY,short,1392,127.856,2022-05-19 09:00:00+00:00,127.56932142857143,2022-05-19 15:00:00+00:00,sl,4.92,0.74,7,True
GBP_USD,long,34902,1.24246,2022-05-19 11:00:00+00:00,1.2472985714285716,2022-05-19 20:00:00+00:00,sl,174.73,0.97,10,True
EUR_USD,long,86474,1.06008,2022-05-23 08:00:00+00:00,1.0642885714285713,2022-05-23 08:00:00+00:00,tp,272.95,1.5,1,True
USD_CHF,short,95393,0.96896,2022-05-23 09:00:00+00:00,0.9680489285714285,2022-05-23 12:00:00+00:00,sl,140.81,0.74,4,True
USD_CHF,short,52090,0.96022,2022-05-24 14:00:00+00:00,0.96012,2022-05-24 15:00:00+00:00,sl,5.43,0.03,2,False
USD_CHF,short,47990,0.95991,2022-05-24 16:00:00+00:00,0.9638,2022-05-25 09:00:00+00:00,sl,-193.69,-1.0,18,False
USD_CHF,short,111598,0.95944,2022-05-26 08:00:00+00:00,0.95934,2022-05-26 11:00:00+00:00,sl,11.63,0.06,4,False
EUR_USD,long,109610,1.07534,2022-05-30 06:00:00+00:00,1.07539,2022-05-30 07:00:00+00:00,sl,5.48,0.03,2,False
EUR_USD,long,116529,1.06858,2022-06-02 08:00:00+00:00,1.06841,2022-06-02 09:00:00+00:00,sl,-19.81,-0.1,2,False
GBP_USD,short,88595,1.25352,2022-06-03 13:00:00+00:00,1.2556639285714286,2022-06-03 13:00:00+00:00,sl,-189.94,-1.0,1,False
USD_JPY,long,1396,130.496,2022-06-03 13:00:00+00:00,130.725,2022-06-05 23:00:00+00:00,sl,3.07,0.83,11,True
AUD_USD,long,75964,0.72307,2022-06-06 09:00:00+00:00,0.7205757142857142,2022-06-06 14:00:00+00:00,sl,-189.48,-1.0,6,False
AUD_USD,long,22598,0.72188,2022-06-07 15:00:00+00:00,0.7139514285714286,2022-06-09 13:00:00+00:00,sl,-179.17,-1.0,47,False
AUD_USD,short,53012,0.70724,2022-06-10 13:00:00+00:00,0.7004771428571429,2022-06-13 01:00:00+00:00,tp,268.88,1.5,13,True
USD_CHF,long,35366,1.00028,2022-06-14 15:00:00+00:00,1.00038,2022-06-14 23:00:00+00:00,sl,3.54,0.02,9,False
EUR_USD,short,30064,1.04114,2022-06-15 15:00:00+00:00,1.04104,2022-06-15 18:00:00+00:00,sl,3.01,0.02,4,False
AUD_USD,short,41965,0.69508,2022-06-16 12:00:00+00:00,0.6994514285714286,2022-06-16 15:00:00+00:00,sl,-183.45,-1.0,4,False
EUR_USD,short,36829,1.04588,2022-06-17 15:00:00+00:00,1.0507257142857143,2022-06-20 02:00:00+00:00,sl,-178.46,-1.0,12,False
USD_CHF,short,66769,0.9637,2022-06-20 10:00:00+00:00,0.9636,2022-06-20 11:00:00+00:00,sl,6.93,0.04,2,False
USD_CHF,short,59815,0.96615,2022-06-20 12:00:00+00:00,0.9689957142857142,2022-06-20 18:00:00+00:00,sl,-175.66,-1.0,7,False
GBP_USD,short,77198,1.22301,2022-06-22 06:00:00+00:00,1.2184971428571427,2022-06-22 07:00:00+00:00,tp,261.29,1.5,2,True
USD_CHF,short,37317,0.95924,2022-06-22 15:00:00+00:00,0.9637442857142857,2022-06-23 07:00:00+00:00,sl,-174.41,-1.0,17,False
GBP_USD,short,38994,1.21996,2022-06-23 09:00:00+00:00,1.2243714285714284,2022-06-23 12:00:00+00:00,sl,-172.02,-1.0,4,False
USD_CHF,short,32878,0.9582,2022-06-23 15:00:00+00:00,0.9631928571428572,2022-06-24 08:00:00+00:00,sl,-170.43,-0.99,18,False
AUD_USD,short,53137,0.68279,2022-07-01 06:00:00+00:00,0.6816814285714285,2022-07-01 09:00:00+00:00,sl,114.13,0.67,4,True
USD_CHF,short,21532,0.95422,2022-06-30 18:00:00+00:00,0.95934,2022-07-01 10:00:00+00:00,flip_exit,-114.92,-0.69,16,False
GBP_USD,short,64007,1.21009,2022-07-01 09:00:00+00:00,1.2047007142857142,2022-07-01 11:00:00+00:00,tp,258.72,1.5,3,True
EUR_USD,short,41435,1.04005,2022-07-01 14:00:00+00:00,1.03995,2022-07-01 15:00:00+00:00,sl,4.14,0.02,2,False
AUD_USD,short,43581,0.67928,2022-07-05 09:00:00+00:00,0.67918,2022-07-05 18:00:00+00:00,sl,4.36,0.03,10,False
GBP_USD,short,70855,1.19988,2022-07-08 07:00:00+00:00,1.1949857142857143,2022-07-08 07:00:00+00:00,tp,260.09,1.5,1,True
GBP_USD,short,42745,1.19434,2022-07-08 08:00:00+00:00,1.19424,2022-07-08 09:00:00+00:00,sl,4.27,0.02,2,False
EUR_USD,short,83495,1.0111,2022-07-11 08:00:00+00:00,1.0132139285714288,2022-07-11 08:00:00+00:00,sl,-176.5,-1.0,1,False
GBP_USD,short,71587,1.19591,2022-07-11 08:00:00+00:00,1.19581,2022-07-11 10:00:00+00:00,sl,7.16,0.04,3,False
AUD_USD,short,59294,0.67871,2022-07-11 10:00:00+00:00,0.67289,2022-07-11 13:00:00+00:00,tp,258.82,1.5,4,True
GBP_USD,short,27676,1.18551,2022-07-13 13:00:00+00:00,1.19195,2022-07-13 14:00:00+00:00,sl,-178.23,-1.0,2,False
AUD_USD,short,50608,0.67469,2022-07-13 13:00:00+00:00,0.6782785714285714,2022-07-13 14:00:00+00:00,sl,-181.61,-1.0,2,False
USD_JPY,long,1229,138.16,2022-07-19 18:00:00+00:00,138.17,2022-07-21 03:00:00+00:00,sl,0.09,0.02,34,False
USD_CHF,short,24960,0.96944,2022-07-21 15:00:00+00:00,0.96934,2022-07-22 07:00:00+00:00,sl,2.57,0.02,17,False
EUR_USD,long,20236,1.02007,2022-07-27 19:00:00+00:00,1.01534,2022-07-28 10:00:00+00:00,flip_exit,-95.72,-0.56,15,False
USD_CHF,short,25877,0.95906,2022-07-27 19:00:00+00:00,0.9522346428571429,2022-07-29 07:00:00+00:00,sl,179.26,1.04,37,True
AUD_USD,long,95365,0.70242,2022-07-29 08:00:00+00:00,0.7005814285714287,2022-07-29 08:00:00+00:00,sl,-175.34,-1.0,1,False
GBP_USD,long,54242,1.22431,2022-08-01 11:00:00+00:00,1.2255335714285713,2022-08-01 17:00:00+00:00,sl,118.53,0.69,7,True
USD_JPY,short,1281,133.09,2022-08-04 17:00:00+00:00,133.08,2022-08-05 01:00:00+00:00,sl,0.1,0.01,9,False
GBP_USD,short,41591,1.20786,2022-08-17 12:00:00+00:00,1.20776,2022-08-17 14:00:00+00:00,sl,4.16,0.02,3,False
EUR_USD,short,100357,1.01515,2022-08-18 07:00:00+00:00,1.0169114285714287,2022-08-18 08:00:00+00:00,sl,-176.77,-1.0,2,False
GBP_USD,short,29310,1.19688,2022-08-18 16:00:00+00:00,1.191962142857143,2022-08-19 06:00:00+00:00,sl,156.78,0.93,15,True
USD_JPY,long,1237,137.57,2022-08-22 16:00:00+00:00,137.03971428571427,2022-08-23 13:00:00+00:00,sl,-4.79,-1.0,22,False
EUR_USD,short,40502,0.99629,2022-08-25 14:00:00+00:00,1.00052,2022-08-26 09:00:00+00:00,sl,-171.32,-1.0,20,False
AUD_USD,short,49024,0.69388,2022-08-26 15:00:00+00:00,0.6870514285714285,2022-08-28 23:00:00+00:00,tp,251.07,1.5,7,True
AUD_USD,short,40882,0.68677,2022-08-30 15:00:00+00:00,0.68667,2022-08-30 19:00:00+00:00,sl,4.09,0.02,5,False
USD_CHF,long,45521,0.98046,2022-09-01 13:00:00+00:00,0.9826467857142857,2022-09-01 16:00:00+00:00,sl,136.32,0.79,4,True
GBP_USD,short,28147,1.15096,2022-09-02 18:00:00+00:00,1.1477167857142858,2022-09-05 06:00:00+00:00,sl,133.64,0.76,13,True
USD_JPY,long,1256,141.051,2022-09-06 06:00:00+00:00,141.4542857142857,2022-09-06 07:00:00+00:00,tp,2.69,1.5,2,True
USD_CHF,long,64357,0.98039,2022-09-06 09:00:00+00:00,0.9857928571428571,2022-09-06 14:00:00+00:00,tp,264.79,1.49,6,True
GBP_USD,short,30340,1.15178,2022-09-06 14:00:00+00:00,1.1481275000000002,2022-09-07 04:00:00+00:00,sl,145.06,0.81,15,True
GBP_USD,short,38632,1.14442,2022-09-07 11:00:00+00:00,1.14432,2022-09-07 13:00:00+00:00,sl,3.86,0.02,3,False
EUR_USD,short,41225,0.99566,2022-09-08 15:00:00+00:00,1.0002514285714286,2022-09-08 22:00:00+00:00,sl,-189.28,-1.0,8,False
EUR_USD,long,45432,1.01442,2022-09-12 07:00:00+00:00,1.0162592857142856,2022-09-12 09:00:00+00:00,sl,133.03,0.73,3,True
GBP_USD,long,37630,1.16916,2022-09-12 09:00:00+00:00,1.16926,2022-09-13 12:00:00+00:00,sl,3.76,0.02,28,False
USD_JPY,long,1277,144.41,2022-09-13 13:00:00+00:00,144.42,2022-09-13 23:00:00+00:00,sl,0.09,0.01,11,False
GBP_USD,short,43920,1.15094,2022-09-15 13:00:00+00:00,1.1511,2022-09-15 14:00:00+00:00,sl,-7.03,-0.04,2,False
USD_JPY,long,1284,143.472,2022-09-19 09:00:00+00:00,143.482,2022-09-19 12:00:00+00:00,sl,0.09,0.04,4,False
GBP_USD,short,32915,1.13664,2022-09-20 18:00:00+00:00,1.13392,2022-09-21 07:00:00+00:00,sl,137.35,0.74,14,True
USD_JPY,long,1290,144.926,2022-09-22 06:00:00+00:00,144.93599999999998,2022-09-22 08:00:00+00:00,sl,0.09,0.01,3,False
USD_CHF,long,17916,0.97686,2022-09-22 10:00:00+00:00,0.9769599999999999,2022-09-22 12:00:00+00:00,sl,1.83,0.01,3,False
GBP_USD,short,85051,1.12188,2022-09-23 07:00:00+00:00,1.1173671428571428,2022-09-23 07:00:00+00:00,tp,287.87,1.5,1,True
GBP_USD,short,74933,1.11839,2022-09-23 08:00:00+00:00,1.1179703571428572,2022-09-23 09:00:00+00:00,sl,115.72,0.58,2,True
EUR_USD,short,83857,0.97754,2022-09-23 08:00:00+00:00,0.9763442857142857,2022-09-23 10:00:00+00:00,sl,147.93,0.76,3,True
USD_CHF,long,78025,0.98445,2022-09-29 08:00:00+00:00,0.9818614285714287,2022-09-29 09:00:00+00:00,sl,-205.7,-1.0,2,False
AUD_USD,short,58277,0.64482,2022-09-29 08:00:00+00:00,0.6482814285714285,2022-09-29 11:00:00+00:00,sl,-201.72,-1.0,4,False
EUR_USD,short,35184,0.97618,2022-09-30 11:00:00+00:00,0.97754,2022-09-30 14:00:00+00:00,sl,-47.85,-0.25,4,False
EUR_USD,long,65185,0.98752,2022-10-04 08:00:00+00:00,0.9934514285714285,2022-10-04 12:00:00+00:00,tp,289.98,1.5,5,True
AUD_USD,short,36081,0.6459,2022-10-04 12:00:00+00:00,0.6513342857142858,2022-10-04 14:00:00+00:00,sl,-196.07,-1.0,3,False
USD_CHF,long,72263,0.98412,2022-10-05 10:00:00+00:00,0.9814478571428571,2022-10-05 12:00:00+00:00,sl,-196.75,-1.0,3,False
USD_JPY,long,1291,144.738,2022-10-05 16:00:00+00:00,144.748,2022-10-07 08:00:00+00:00,sl,0.09,0.02,41,False
AUD_USD,short,35958,0.62178,2022-10-13 15:00:00+00:00,0.627,2022-10-13 15:00:00+00:00,sl,-187.7,-1.0,1,False
GBP_USD,long,22903,1.13386,2022-10-17 13:00:00+00:00,1.1372864285714286,2022-10-17 17:00:00+00:00,sl,131.03,0.71,5,True
USD_CHF,long,51487,0.99733,2022-10-18 11:00:00+00:00,0.99373,2022-10-18 12:00:00+00:00,sl,-186.52,-1.0,2,False
EUR_USD,long,101177,0.97918,2022-10-20 07:00:00+00:00,0.9773489285714286,2022-10-20 07:00:00+00:00,sl,-185.26,-1.0,1,False
GBP_USD,long,27877,1.12554,2022-10-20 13:00:00+00:00,1.1278432142857142,2022-10-20 16:00:00+00:00,sl,122.46,0.68,4,True
USD_JPY,long,1205,150.054,2022-10-20 18:00:00+00:00,150.064,2022-10-20 21:00:00+00:00,sl,0.08,0.03,4,False
GBP_USD,long,11821,1.129,2022-10-21 16:00:00+00:00,1.1291,2022-10-24 11:00:00+00:00,sl,1.18,0.01,20,False
EUR_USD,long,113055,0.99251,2022-11-01 06:00:00+00:00,0.99261,2022-11-01 07:00:00+00:00,sl,11.31,0.06,2,False
GBP_USD,long,69659,1.15428,2022-11-01 07:00:00+00:00,1.1515896428571428,2022-11-01 07:00:00+00:00,sl,-187.41,-1.0,1,False
EUR_USD,long,98537,0.99303,2022-11-01 08:00:00+00:00,0.99234,2022-11-01 09:00:00+00:00,sl,-67.99,-0.38,2,False
USD_CHF,long,22012,1.00052,2022-11-01 17:00:00+00:00,0.99486,2022-11-02 13:00:00+00:00,flip_exit,-125.23,-0.71,20,False
USD_CHF,short,33872,0.97614,2022-11-10 14:00:00+00:00,0.9661314285714286,2022-11-10 15:00:00+00:00,tp,262.72,1.51,2,True
USD_JPY,short,1233,142.087,2022-11-10 15:00:00+00:00,141.33621428571428,2022-11-10 22:00:00+00:00,sl,10.4,0.74,8,True
AUD_USD,long,33065,0.65298,2022-11-10 14:00:00+00:00,0.65784,2022-11-11 01:00:00+00:00,sl,169.01,0.95,12,True
EUR_USD,long,17525,1.01229,2022-11-10 14:00:00+00:00,1.017967857142857,2022-11-11 04:00:00+00:00,sl,136.56,0.79,15,True
USD_CHF,short,18378,0.96713,2022-11-10 16:00:00+00:00,0.9480457142857144,2022-11-11 13:00:00+00:00,tp,276.54,1.53,22,True
USD_CHF,short,41632,0.9392,2022-11-16 13:00:00+00:00,0.9435428571428572,2022-11-16 15:00:00+00:00,sl,-191.62,-1.0,3,False
GBP_USD,long,47890,1.19108,2022-11-18 11:00:00+00:00,1.19005,2022-11-18 13:00:00+00:00,sl,-49.33,-0.26,3,False
GBP_USD,long,40388,1.18774,2022-11-22 14:00:00+00:00,1.18784,2022-11-23 01:00:00+00:00,sl,4.04,0.02,12,False
USD_JPY,short,1315,141.28,2022-11-22 10:00:00+00:00,141.27,2022-11-23 01:00:00+00:00,sl,0.09,0.02,16,False
AUD_USD,long,68810,0.66458,2022-11-22 11:00:00+00:00,0.66433,2022-11-23 01:00:00+00:00,sl,-17.2,-0.09,15,False
EUR_USD,long,53082,1.02834,2022-11-22 16:00:00+00:00,1.0329225,2022-11-23 08:00:00+00:00,sl,216.19,1.14,17,True
USD_CHF,short,45888,0.94266,2022-11-28 10:00:00+00:00,0.94274,2022-11-28 11:00:00+00:00,sl,-3.89,-0.02,2,False
EUR_USD,long,42188,1.04386,2022-11-28 09:00:00+00:00,1.0458507142857143,2022-11-28 13:00:00+00:00,sl,137.97,0.72,5,True
GBP_USD,long,38506,1.20514,2022-11-29 09:00:00+00:00,1.200044285714286,2022-11-29 09:00:00+00:00,sl,-196.22,-1.0,1,False
EUR_USD,long,30919,1.0526,2022-12-01 15:00:00+00:00,1.04646,2022-12-02 13:00:00+00:00,sl,-189.84,-1.0,23,False
USD_JPY,short,1357,136.092,2022-12-06 13:00:00+00:00,136.82357142857146,2022-12-06 17:00:00+00:00,sl,-7.26,-0.99,5,False
USD_JPY,short,1351,136.618,2022-12-07 14:00:00+00:00,136.09864285714286,2022-12-09 05:00:00+00:00,sl,6.6,0.83,40,True
EUR_USD,long,63723,1.05596,2022-12-12 10:00:00+00:00,1.05558,2022-12-12 13:00:00+00:00,sl,-24.21,-0.13,4,False
USD_CHF,short,25487,0.9265,2022-12-13 16:00:00+00:00,0.9264,2022-12-14 19:00:00+00:00,sl,2.75,0.01,28,False
AUD_USD,long,25248,0.6891,2022-12-13 15:00:00+00:00,0.6817028571428572,2022-12-14 19:00:00+00:00,sl,-186.76,-1.0,29,False
EUR_USD,long,41053,1.06992,2022-12-15 15:00:00+00:00,1.0654528571428572,2022-12-15 15:00:00+00:00,sl,-183.39,-1.0,1,False
USD_JPY,short,1331,132.918,2022-12-20 06:00:00+00:00,131.47810714285714,2022-12-20 18:00:00+00:00,sl,15.73,0.94,13,True
AUD_USD,short,59093,0.67034,2022-12-22 14:00:00+00:00,0.6675285714285715,2022-12-22 22:00:00+00:00,sl,173.65,0.96,9,True
USD_JPY,short,1352,133.671,2022-12-29 06:00:00+00:00,133.3014642857143,2022-12-29 16:00:00+00:00,sl,4.13,0.92,11,True
GBP_USD,short,35457,1.19126,2023-01-03 09:00:00+00:00,1.1963700000000002,2023-01-03 12:00:00+00:00,sl,-181.19,-1.0,4,False
AUD_USD,long,50631,0.68013,2023-01-04 06:00:00+00:00,0.6872842857142858,2023-01-04 08:00:00+00:00,tp,271.67,1.5,3,True
AUD_USD,long,43486,0.67885,2023-01-06 14:00:00+00:00,0.6746371428571428,2023-01-06 14:00:00+00:00,sl,-183.2,-1.0,1,False
USD_JPY,long,1351,132.441,2023-01-09 10:00:00+00:00,131.77485714285714,2023-01-09 13:00:00+00:00,sl,-6.83,-1.01,4,False
USD_CHF,short,53124,0.92084,2023-01-17 13:00:00+00:00,0.92074,2023-01-17 15:00:00+00:00,sl,5.77,0.03,3,False
USD_JPY,short,1396,128.15,2023-01-17 16:00:00+00:00,128.91128571428573,2023-01-18 01:00:00+00:00,sl,-8.24,-0.99,10,False
AUD_USD,long,43648,0.69909,2023-01-17 16:00:00+00:00,0.7012289285714286,2023-01-18 09:00:00+00:00,sl,136.28,0.76,18,True
EUR_USD,long,58253,1.08257,2023-01-18 08:00:00+00:00,1.084512142857143,2023-01-18 11:00:00+00:00,sl,146.98,0.81,4,True
USD_JPY,long,1407,131.069,2023-01-24 15:00:00+00:00,130.4532857142857,2023-01-24 15:00:00+00:00,sl,-6.64,-1.0,1,False
GBP_USD,long,40961,1.23574,2023-01-25 15:00:00+00:00,1.2358,2023-01-25 16:00:00+00:00,sl,2.46,0.01,2,False
GBP_USD,long,34143,1.2372,2023-01-25 17:00:00+00:00,1.23935,2023-01-26 09:00:00+00:00,sl,129.67,0.7,17,True
USD_JPY,long,1438,129.956,2023-01-26 10:00:00+00:00,129.878,2023-01-26 14:00:00+00:00,sl,-0.86,-0.15,5,False
EUR_USD,long,46738,1.08652,2023-01-31 18:00:00+00:00,1.0893875,2023-02-01 15:00:00+00:00,sl,160.79,0.86,22,True
AUD_USD,long,47936,0.70494,2023-01-31 17:00:00+00:00,0.7075664285714286,2023-02-01 15:00:00+00:00,sl,157.18,0.83,23,True
GBP_USD,short,49567,1.2316,2023-02-02 11:00:00+00:00,1.235597142857143,2023-02-02 12:00:00+00:00,sl,-198.13,-1.0,2,False
EUR_USD,long,105194,1.09299,2023-02-03 10:00:00+00:00,1.091127857142857,2023-02-03 13:00:00+00:00,sl,-195.89,-1.0,4,False
GBP_USD,short,29908,1.21275,2023-02-03 14:00:00+00:00,1.2064117857142858,2023-02-06 05:00:00+00:00,sl,187.69,1.01,16,True
AUD_USD,short,85993,0.69446,2023-02-08 15:00:00+00:00,0.6938153571428571,2023-02-09 01:00:00+00:00,sl,124.69,0.64,11,True
USD_CHF,long,50473,0.92162,2023-02-09 19:00:00+00:00,0.92172,2023-02-10 07:00:00+00:00,sl,5.48,0.03,13,False
AUD_USD,short,54765,0.6945,2023-02-09 19:00:00+00:00,0.6944,2023-02-10 08:00:00+00:00,sl,5.48,0.03,14,False
USD_JPY,long,1445,132.735,2023-02-14 15:00:00+00:00,132.745,2023-02-15 00:00:00+00:00,sl,0.11,0.01,10,False
AUD_USD,short,68536,0.6933,2023-02-15 06:00:00+00:00,0.6913164285714285,2023-02-15 09:00:00+00:00,sl,164.66,0.85,4,True
GBP_USD,short,77533,1.2083,2023-02-15 08:00:00+00:00,1.2082,2023-02-15 11:00:00+00:00,sl,7.75,0.04,4,False
USD_CHF,long,23287,0.92228,2023-02-14 16:00:00+00:00,0.92238,2023-02-16 01:00:00+00:00,sl,2.52,0.01,34,False
EUR_USD,short,24921,1.07158,2023-02-14 16:00:00+00:00,1.07148,2023-02-16 02:00:00+00:00,sl,2.49,0.01,35,False
AUD_USD,short,162874,0.6896,2023-02-21 06:00:00+00:00,0.6871078571428572,2023-02-21 08:00:00+00:00,tp,304.43,1.5,3,True
USD_CHF,long,169640,0.9259,2023-02-21 09:00:00+00:00,0.9247192857142857,2023-02-21 09:00:00+00:00,sl,-216.6,-1.0,1,False
USD_CHF,long,154259,0.93867,2023-02-28 08:00:00+00:00,0.9374507142857142,2023-02-28 08:00:00+00:00,sl,-200.64,-1.0,1,False
USD_CHF,long,51882,0.93993,2023-03-01 18:00:00+00:00,0.9426710714285714,2023-03-02 08:00:00+00:00,sl,171.9,0.89,15,True
EUR_USD,short,122894,1.06245,2023-03-02 10:00:00+00:00,1.06235,2023-03-02 11:00:00+00:00,sl,12.29,0.06,2,False
EUR_USD,short,109376,1.06252,2023-03-02 12:00:00+00:00,1.058857857142857,2023-03-02 13:00:00+00:00,tp,300.41,1.5,2,True
AUD_USD,short,72917,0.67215,2023-03-02 11:00:00+00:00,0.67205,2023-03-02 14:00:00+00:00,sl,7.29,0.04,4,False
AUD_USD,short,81212,0.67202,2023-03-06 12:00:00+00:00,0.6746,2023-03-07 02:00:00+00:00,sl,-209.53,-1.0,15,False
USD_JPY,short,1472,135.043,2023-03-10 17:00:00+00:00,135.03300000000002,2023-03-12 23:00:00+00:00,sl,0.11,0.01,8,False
AUD_USD,short,94687,0.66528,2023-03-15 10:00:00+00:00,0.66518,2023-03-15 12:00:00+00:00,sl,9.47,0.05,3,False
GBP_USD,long,32628,1.2122,2023-03-16 19:00:00+00:00,1.2123,2023-03-17 11:00:00+00:00,sl,3.26,0.02,17,False
USD_JPY,short,1503,132.404,2023-03-17 14:00:00+00:00,132.1524642857143,2023-03-19 22:00:00+00:00,sl,4.35,0.75,9,True
AUD_USD,long,153218,0.66958,2023-03-22 06:00:00+00:00,0.66936,2023-03-22 08:00:00+00:00,sl,-33.71,-0.16,3,False
GBP_USD,long,104833,1.22594,2023-03-22 08:00:00+00:00,1.2275625,2023-03-22 11:00:00+00:00,sl,186.58,0.92,4,True
USD_JPY,short,1538,131.413,2023-03-22 19:00:00+00:00,131.416,2023-03-22 21:00:00+00:00,sl,-0.04,-0.0,3,False
EUR_USD,long,69738,1.07942,2023-03-27 18:00:00+00:00,1.08204,2023-03-28 08:00:00+00:00,sl,195.12,0.94,15,True
EUR_USD,long,103071,1.08598,2023-03-29 10:00:00+00:00,1.08558,2023-03-29 12:00:00+00:00,sl,-41.23,-0.19,3,False
GBP_USD,long,54248,1.23402,2023-03-28 16:00:00+00:00,1.23394,2023-03-29 12:00:00+00:00,sl,-4.34,-0.02,21,False
USD_CHF,short,58550,0.91292,2023-03-31 16:00:00+00:00,0.91624,2023-04-02 21:00:00+00:00,sl,-212.16,-1.02,6,False
GBP_USD,long,57425,1.23326,2023-04-03 09:00:00+00:00,1.2404114285714287,2023-04-03 13:00:00+00:00,tp,308.0,1.5,5,True
EUR_USD,long,64835,1.08389,2023-04-03 08:00:00+00:00,1.0901985714285716,2023-04-03 14:00:00+00:00,tp,306.76,1.5,7,True
GBP_USD,long,142189,1.2469,2023-04-06 08:00:00+00:00,1.2453335714285714,2023-04-06 08:00:00+00:00,sl,-222.73,-1.0,1,False
USD_CHF,short,145291,0.90446,2023-04-06 09:00:00+00:00,0.905795,2023-04-06 12:00:00+00:00,sl,-214.14,-1.0,4,False
USD_JPY,long,1534,133.327,2023-04-10 13:00:00+00:00,133.337,2023-04-11 00:00:00+00:00,sl,0.12,0.02,12,False
EUR_USD,long,127843,1.08944,2023-04-11 06:00:00+00:00,1.08954,2023-04-11 08:00:00+00:00,sl,12.78,0.06,3,False
GBP_USD,long,136366,1.24174,2023-04-11 06:00:00+00:00,1.2449157142857143,2023-04-11 10:00:00+00:00,tp,324.79,1.5,5,True
USD_JPY,long,1579,133.774,2023-04-11 19:00:00+00:00,133.784,2023-04-12 04:00:00+00:00,sl,0.12,0.02,10,False
GBP_USD,long,49140,1.24652,2023-04-12 15:00:00+00:00,1.2508121428571428,2023-04-13 10:00:00+00:00,sl,211.81,1.0,20,True
USD_JPY,long,1620,133.016,2023-04-14 13:00:00+00:00,134.05514285714287,2023-04-17 01:00:00+00:00,tp,9.43,1.49,13,True
EUR_USD,long,179773,1.09701,2023-04-18 08:00:00+00:00,1.09711,2023-04-18 09:00:00+00:00,sl,121.67,0.54,2,True
AUD_USD,long,179773,0.67337,2023-04-18 06:00:00+00:00,0.67347,2023-04-18 09:00:00+00:00,sl,17.98,0.08,4,False
USD_JPY,long,1625,134.444,2023-04-19 06:00:00+00:00,134.5435,2023-04-19 07:00:00+00:00,sl,1.66,0.78,2,True
USD_JPY,long,1622,134.736,2023-04-19 08:00:00+00:00,134.793,2023-04-19 10:00:00+00:00,sl,2.1,0.6,3,True
GBP_USD,short,136622,1.24003,2023-04-21 07:00:00+00:00,1.23978,2023-04-21 08:00:00+00:00,sl,130.16,0.58,2,True
GBP_USD,short,122888,1.24002,2023-04-21 09:00:00+00:00,1.2396953571428573,2023-04-21 11:00:00+00:00,sl,131.86,0.59,3,True
USD_JPY,long,1665,134.413,2023-04-21 15:00:00+00:00,134.423,2023-04-24 14:00:00+00:00,sl,0.12,0.02,24,False
EUR_USD,long,172184,1.10068,2023-04-26 07:00:00+00:00,1.1034614285714288,2023-04-26 08:00:00+00:00,tp,359.19,1.5,2,True
EUR_USD,long,105010,1.10418,2023-04-26 09:00:00+00:00,1.10412,2023-04-26 10:00:00+00:00,sl,-6.3,-0.03,2,False
EUR_USD,long,50195,1.10396,2023-04-28 16:00:00+00:00,1.0993528571428572,2023-05-01 08:00:00+00:00,sl,-231.26,-1.0,17,False
GBP_USD,long,42758,1.25649,2023-04-28 15:00:00+00:00,1.2510428571428573,2023-05-01 14:00:00+00:00,sl,-232.91,-1.0,24,False
USD_CHF,short,52826,0.89228,2023-04-28 17:00:00+00:00,0.8962414285714285,2023-05-01 15:00:00+00:00,sl,-233.49,-1.0,23,False
GBP_USD,long,127614,1.25208,2023-05-03 09:00:00+00:00,1.250379642857143,2023-05-03 10:00:00+00:00,sl,-216.99,-1.0,2,False
USD_CHF,short,136130,0.88748,2023-05-08 07:00:00+00:00,0.8889371428571429,2023-05-08 09:00:00+00:00,sl,-223.14,-1.0,3,False
AUD_USD,long,75930,0.67461,2023-05-05 16:00:00+00:00,0.68025,2023-05-08 13:00:00+00:00,tp,321.18,1.5,22,True
GBP_USD,long,49442,1.26482,2023-05-05 16:00:00+00:00,1.2604285714285715,2023-05-09 00:00:00+00:00,sl,-217.12,-1.0,33,False
AUD_USD,long,58395,0.68146,2023-05-10 13:00:00+00:00,0.6777935714285714,2023-05-10 13:00:00+00:00,sl,-214.1,-1.0,1,False
EUR_USD,short,93609,1.0931,2023-05-11 07:00:00+00:00,1.093,2023-05-11 09:00:00+00:00,sl,9.36,0.04,3,False
USD_JPY,short,1536,134.156,2023-05-11 12:00:00+00:00,134.57671428571427,2023-05-11 12:00:00+00:00,sl,-4.8,-1.0,1,False
GBP_USD,short,51507,1.24705,2023-05-12 15:00:00+00:00,1.24695,2023-05-15 05:00:00+00:00,sl,5.15,0.02,15,False
GBP_USD,short,93697,1.24807,2023-05-16 07:00:00+00:00,1.2503471428571429,2023-05-16 07:00:00+00:00,sl,-213.36,-1.0,1,False
AUD_USD,short,114519,0.6673,2023-05-16 06:00:00+00:00,0.6691557142857143,2023-05-16 07:00:00+00:00,sl,-212.51,-1.0,2,False
GBP_USD,short,141155,1.2464,2023-05-17 06:00:00+00:00,1.2463,2023-05-17 07:00:00+00:00,sl,14.12,0.07,2,False
