pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
AUD_USD,short,105892,0.67011,2024-09-13 11:00:00+00:00,0.6713803571428572,2024-09-13 13:00:00+00:00,sl,-134.52,-1.04,3,False
GBP_USD,short,16637,1.3131000000000002,2024-09-06 16:00:00+00:00,1.3210285714285714,2024-09-16 13:00:00+00:00,sl,-131.91,-1.01,142,False
GBP_USD,long,86958,1.3183799999999999,2024-09-18 07:00:00+00:00,1.321197857142857,2024-09-18 09:00:00+00:00,tp,245.04,1.96,3,False
USD_CHF,short,88945,0.8428049999999999,2024-09-18 10:00:00+00:00,0.8440971428571428,2024-09-18 11:00:00+00:00,sl,-136.16,-1.06,2,False
USD_JPY,short,878,141.12449999999998,2024-09-18 19:00:00+00:00,141.84642857142856,2024-09-18 19:00:00+00:00,sl,-4.47,-1.0,1,False
EUR_USD,long,39945,1.11783,2024-09-19 10:00:00+00:00,1.1146142857142858,2024-09-19 12:00:00+00:00,sl,-128.45,-1.01,3,False
AUD_USD,long,60630,0.68631,2024-09-26 06:00:00+00:00,0.6903771428571428,2024-09-26 15:00:00+00:00,tp,246.59,1.98,10,False
USD_JPY,long,840,144.19050000000001,2024-09-25 10:00:00+00:00,145.26285714285714,2024-09-27 00:00:00+00:00,tp,6.2,1.98,39,False
GBP_USD,long,14071,1.3256599999999998,2024-09-19 07:00:00+00:00,1.3338400000000001,2024-10-01 08:00:00+00:00,flip_exit,115.1,0.92,193,False
GBP_USD,short,32979,1.3078800000000002,2024-10-04 13:00:00+00:00,1.3119114285714286,2024-10-04 14:00:00+00:00,sl,-132.95,-1.02,2,False
USD_JPY,long,865,148.6505,2024-10-04 13:00:00+00:00,147.951,2024-10-07 13:00:00+00:00,sl,-4.09,-1.01,25,False
EUR_USD,short,114720,1.09726,2024-10-09 06:00:00+00:00,1.0952278571428569,2024-10-09 07:00:00+00:00,tp,233.13,1.96,2,False
USD_CHF,long,140343,0.860075,2024-10-14 10:00:00+00:00,0.8617914285714287,2024-10-14 11:00:00+00:00,tp,279.52,1.91,2,False
GBP_USD,short,43913,1.3003200000000001,2024-10-16 09:00:00+00:00,1.3035042857142858,2024-10-16 12:00:00+00:00,sl,-139.83,-1.02,4,False
EUR_USD,short,64824,1.08848,2024-10-15 18:00:00+00:00,1.0841857142857143,2024-10-17 12:00:00+00:00,tp,278.37,1.98,43,False
USD_JPY,long,891,149.6335,2024-10-16 15:00:00+00:00,149.1042857142857,2024-10-21 01:00:00+00:00,sl,-3.16,-1.01,59,False
EUR_USD,short,127987,1.0847799999999999,2024-10-21 08:00:00+00:00,1.0857199999999998,2024-10-21 08:00:00+00:00,sl,-120.31,-1.04,1,False
USD_CHF,long,52312,0.8662150000000001,2024-10-17 18:00:00+00:00,0.8638042857142857,2024-10-21 11:00:00+00:00,sl,-145.99,-1.03,42,False
USD_JPY,long,910,149.8445,2024-10-21 08:00:00+00:00,150.6102857142857,2024-10-21 17:00:00+00:00,tp,4.63,1.98,10,False
