pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
USD_CHF,short,167137,0.9145049999999999,2021-08-23 08:00:00+00:00,0.9157114285714285,2021-08-23 09:00:00+00:00,sl,-220.2,-1.06,2,False
USD_JPY,short,98081,109.7355,2021-08-23 15:00:00+00:00,109.8825,2021-08-24 07:00:00+00:00,flip_exit,-131.21,-0.66,16,False
USD_JPY,short,92520,109.6825,2021-08-24 15:00:00+00:00,109.92214285714286,2021-08-25 11:00:00+00:00,sl,-201.7,-1.02,21,False
GBP_USD,short,82598,1.37183,2021-08-26 13:00:00+00:00,1.3697832142857143,2021-08-27 02:00:00+00:00,sl,177.81,0.93,14,True
USD_JPY,long,193533,109.94449999999999,2021-08-30 13:00:00+00:00,109.84110714285714,2021-08-30 14:00:00+00:00,sl,-182.17,-1.05,2,False
USD_CHF,short,173670,0.914585,2021-08-31 06:00:00+00:00,0.91568,2021-08-31 06:00:00+00:00,sl,-207.68,-1.07,1,False
GBP_USD,long,137626,1.37975,2021-08-31 06:00:00+00:00,1.3783303571428571,2021-08-31 07:00:00+00:00,sl,-195.38,-1.04,2,False
EUR_USD,long,160539,1.18282,2021-08-31 06:00:00+00:00,1.1831835714285714,2021-08-31 12:00:00+00:00,sl,101.4,0.67,7,True
GBP_USD,long,65663,1.38526,2021-09-03 14:00:00+00:00,1.3864132142857144,2021-09-03 19:00:00+00:00,sl,129.51,0.69,6,True
USD_CHF,long,186446,0.915675,2021-09-06 09:00:00+00:00,0.9157,2021-09-06 10:00:00+00:00,sl,5.09,0.03,2,False
USD_CHF,long,81593,0.918505,2021-09-07 15:00:00+00:00,0.91853,2021-09-08 07:00:00+00:00,sl,2.22,0.01,17,False
AUD_USD,long,143532,0.7376,2021-09-09 08:00:00+00:00,0.73765,2021-09-09 09:00:00+00:00,sl,7.18,0.04,2,False
GBP_USD,long,116620,1.38116,2021-09-09 09:00:00+00:00,1.3812,2021-09-09 10:00:00+00:00,sl,4.66,0.02,2,False
AUD_USD,long,103794,0.73779,2021-09-09 10:00:00+00:00,0.7378399999999999,2021-09-09 14:00:00+00:00,sl,5.19,0.03,5,False
USD_CHF,long,107233,0.9178350000000001,2021-09-10 11:00:00+00:00,0.91786,2021-09-12 22:00:00+00:00,sl,2.92,0.02,12,False
USD_CHF,long,68830,0.920235,2021-09-15 17:00:00+00:00,0.9251628571428572,2021-09-16 12:00:00+00:00,tp,273.82,1.46,20,True
EUR_USD,short,91651,1.17533,2021-09-17 14:00:00+00:00,1.171152857142857,2021-09-20 02:00:00+00:00,tp,286.21,1.48,13,True
AUD_USD,short,84506,0.72733,2021-09-17 15:00:00+00:00,0.7242035714285714,2021-09-20 05:00:00+00:00,sl,229.28,1.15,15,True
USD_JPY,short,148381,109.76150000000001,2021-09-20 08:00:00+00:00,109.4557142857143,2021-09-20 12:00:00+00:00,tp,309.23,1.47,5,True
AUD_USD,short,80370,0.724,2021-09-21 16:00:00+00:00,0.72395,2021-09-22 01:00:00+00:00,sl,4.02,0.02,10,False
USD_CHF,long,71759,0.926845,2021-09-22 19:00:00+00:00,0.9239714285714286,2021-09-23 07:00:00+00:00,sl,-223.17,-1.03,13,False
EUR_USD,short,172191,1.17062,2021-09-24 13:00:00+00:00,1.1719575,2021-09-24 13:00:00+00:00,sl,-230.31,-1.03,1,False
GBP_USD,short,102289,1.36752,2021-09-24 12:00:00+00:00,1.36748,2021-09-24 13:00:00+00:00,sl,4.09,0.02,2,False
AUD_USD,short,92990,0.72651,2021-09-24 10:00:00+00:00,0.7260424999999999,2021-09-24 13:00:00+00:00,sl,124.22,0.59,4,True
GBP_USD,short,63293,1.36877,2021-09-24 14:00:00+00:00,1.36873,2021-09-24 16:00:00+00:00,sl,2.53,0.01,3,False
GBP_USD,short,72353,1.36445,2021-09-28 10:00:00+00:00,1.3588614285714284,2021-09-28 12:00:00+00:00,tp,302.18,1.48,3,True
USD_JPY,long,72970,111.92049999999999,2021-09-29 15:00:00+00:00,111.58757142857142,2021-09-30 14:00:00+00:00,sl,-217.71,-1.02,24,False
USD_CHF,long,105379,0.9285450000000001,2021-10-05 15:00:00+00:00,0.9266628571428571,2021-10-05 15:00:00+00:00,sl,-214.04,-1.04,1,False
USD_JPY,long,80029,112.04249999999999,2021-10-08 15:00:00+00:00,112.60999999999999,2021-10-11 03:00:00+00:00,tp,301.94,1.48,13,True
EUR_USD,short,122360,1.1555,2021-10-11 10:00:00+00:00,1.157252857142857,2021-10-11 11:00:00+00:00,sl,-214.48,-1.02,2,False
AUD_USD,long,79999,0.73092,2021-10-08 14:00:00+00:00,0.735907142857143,2021-10-11 13:00:00+00:00,tp,298.23,1.48,24,True
USD_JPY,long,69442,113.6685,2021-10-12 13:00:00+00:00,113.32114285714286,2021-10-13 14:00:00+00:00,sl,-212.86,-1.02,26,False
EUR_USD,long,175169,1.16148,2021-10-15 07:00:00+00:00,1.1604521428571428,2021-10-15 08:00:00+00:00,sl,-180.05,-1.04,2,False
GBP_USD,long,79941,1.3728,2021-10-15 10:00:00+00:00,1.3735714285714284,2021-10-15 12:00:00+00:00,sl,130.59,0.64,3,True
EUR_USD,long,88028,1.1656600000000001,2021-10-20 17:00:00+00:00,1.1632500000000001,2021-10-21 12:00:00+00:00,sl,-212.15,-1.02,20,False
USD_CHF,short,77587,0.919705,2021-10-20 15:00:00+00:00,0.9183267857142857,2021-10-21 14:00:00+00:00,sl,160.35,0.76,24,True
GBP_USD,long,49382,1.38163,2021-10-20 15:00:00+00:00,1.3774371428571428,2021-10-22 08:00:00+00:00,sl,-207.05,-1.01,42,False
EUR_USD,long,173013,1.16425,2021-10-22 08:00:00+00:00,1.1633282142857142,2021-10-22 11:00:00+00:00,sl,-159.48,-1.05,4,False
AUD_USD,long,85778,0.75087,2021-10-22 10:00:00+00:00,0.7484471428571429,2021-10-22 14:00:00+00:00,sl,-207.83,-1.02,5,False
AUD_USD,long,126628,0.75014,2021-10-25 08:00:00+00:00,0.7485792857142858,2021-10-25 09:00:00+00:00,sl,-197.63,-1.03,2,False
GBP_USD,long,116244,1.37851,2021-10-26 09:00:00+00:00,1.3816535714285714,2021-10-26 10:00:00+00:00,tp,272.32,1.46,2,True
GBP_USD,long,70902,1.38261,2021-10-26 11:00:00+00:00,1.3798457142857141,2021-10-26 12:00:00+00:00,sl,-195.99,-1.02,2,False
EUR_USD,long,164705,1.1623,2021-10-26 11:00:00+00:00,1.1610621428571428,2021-10-26 13:00:00+00:00,sl,-203.88,-1.03,3,False
USD_CHF,short,139821,0.914665,2021-11-01 11:00:00+00:00,0.9121685714285714,2021-11-01 13:00:00+00:00,tp,283.99,1.44,3,True
EUR_USD,short,163197,1.1588399999999999,2021-11-02 09:00:00+00:00,1.1599525,2021-11-02 09:00:00+00:00,sl,-181.56,-1.04,1,False
USD_CHF,short,105647,0.9113049999999999,2021-11-03 12:00:00+00:00,0.9130285714285714,2021-11-03 13:00:00+00:00,sl,-199.44,-1.04,2,False
EUR_USD,short,78912,1.1571,2021-11-04 08:00:00+00:00,1.1557014285714287,2021-11-04 12:00:00+00:00,sl,147.45,0.79,5,True
GBP_USD,short,70517,1.36327,2021-11-04 11:00:00+00:00,1.36406,2021-11-04 12:00:00+00:00,sl,-55.71,-0.3,2,False
AUD_USD,short,76389,0.7411800000000001,2021-11-04 13:00:00+00:00,0.7403442857142858,2021-11-04 16:00:00+00:00,sl,122.11,0.66,4,True
AUD_USD,short,68806,0.73739,2021-11-09 16:00:00+00:00,0.73734,2021-11-10 08:00:00+00:00,sl,3.44,0.02,17,False
AUD_USD,short,58076,0.73451,2021-11-10 19:00:00+00:00,0.7315649999999999,2021-11-11 06:00:00+00:00,sl,179.43,0.94,12,True
EUR_USD,short,86106,1.1420599999999999,2021-11-15 17:00:00+00:00,1.1375542857142855,2021-11-15 20:00:00+00:00,tp,290.12,1.48,4,True
USD_CHF,long,88206,0.9219050000000001,2021-11-15 17:00:00+00:00,0.9239289285714285,2021-11-16 02:00:00+00:00,sl,190.69,0.97,10,True
AUD_USD,short,104763,0.73399,2021-11-16 06:00:00+00:00,0.73018,2021-11-16 19:00:00+00:00,tp,298.05,1.47,14,True
GBP_USD,short,97624,1.3466,2021-11-18 14:00:00+00:00,1.3488317857142857,2021-11-18 16:00:00+00:00,sl,-217.88,-1.03,3,False
EUR_USD,short,143324,1.1299,2021-11-19 10:00:00+00:00,1.13013,2021-11-19 11:00:00+00:00,sl,87.91,0.41,2,True
AUD_USD,short,92005,0.72377,2021-11-19 12:00:00+00:00,0.7260328571428571,2021-11-19 14:00:00+00:00,sl,-208.19,-1.02,3,False
USD_JPY,long,84157,114.61649999999999,2021-11-22 15:00:00+00:00,114.622,2021-11-22 16:00:00+00:00,sl,4.04,0.02,2,False
USD_JPY,long,78434,114.68849999999999,2021-11-22 17:00:00+00:00,114.97814285714287,2021-11-23 07:00:00+00:00,sl,196.9,0.99,15,True
EUR_USD,short,80906,1.1263699999999999,2021-11-29 08:00:00+00:00,1.128925714285714,2021-11-29 09:00:00+00:00,sl,-206.77,-1.02,2,False
AUD_USD,short,79252,0.71191,2021-11-30 08:00:00+00:00,0.7145014285714286,2021-11-30 13:00:00+00:00,sl,-205.38,-1.02,6,False
AUD_USD,short,28119,0.71021,2021-11-30 18:00:00+00:00,0.7172414285714286,2021-12-01 06:00:00+00:00,sl,-197.72,-1.01,13,False
GBP_USD,short,21800,1.32505,2021-11-30 17:00:00+00:00,1.3340392857142855,2021-12-01 13:00:00+00:00,sl,-195.97,-1.01,21,False
USD_CHF,short,63292,0.9180149999999999,2021-12-03 18:00:00+00:00,0.91799,2021-12-03 20:00:00+00:00,sl,1.72,0.01,3,False
USD_JPY,short,51121,112.5955,2021-12-03 19:00:00+00:00,113.01857142857142,2021-12-05 23:00:00+00:00,sl,-191.37,-1.01,5,False
GBP_USD,short,113973,1.319,2021-12-10 11:00:00+00:00,1.3206725,2021-12-10 12:00:00+00:00,sl,-190.62,-1.04,2,False
GBP_USD,short,127532,1.3225200000000001,2021-12-13 07:00:00+00:00,1.3240532142857144,2021-12-13 08:00:00+00:00,sl,-195.53,-1.04,2,False
AUD_USD,long,72764,0.71351,2021-12-14 12:00:00+00:00,0.7110471428571429,2021-12-14 14:00:00+00:00,sl,-179.21,-1.02,3,False
EUR_USD,short,65788,1.12659,2021-12-14 17:00:00+00:00,1.12653,2021-12-15 16:00:00+00:00,sl,3.95,0.02,24,False
USD_CHF,long,63222,0.924035,2021-12-14 16:00:00+00:00,0.9256260714285713,2021-12-15 16:00:00+00:00,sl,138.44,0.8,25,True
GBP_USD,short,55177,1.32166,2021-12-15 15:00:00+00:00,1.32394,2021-12-15 20:00:00+00:00,sl,23.33,0.13,6,True
USD_JPY,long,63973,113.73649999999999,2021-12-17 19:00:00+00:00,113.41942857142857,2021-12-20 05:00:00+00:00,sl,-178.84,-1.02,11,False
AUD_USD,short,142323,0.71262,2021-12-22 06:00:00+00:00,0.7139042857142858,2021-12-22 07:00:00+00:00,sl,-182.78,-1.04,2,False
EUR_USD,long,75969,1.13184,2021-12-29 14:00:00+00:00,1.136342857142857,2021-12-29 15:00:00+00:00,tp,255.8,1.48,2,True
GBP_USD,long,52196,1.34752,2021-12-29 15:00:00+00:00,1.34756,2021-12-29 16:00:00+00:00,sl,2.09,0.01,2,False
EUR_USD,long,61517,1.13496,2021-12-29 16:00:00+00:00,1.1320814285714285,2021-12-30 06:00:00+00:00,sl,-177.08,-1.01,15,False
USD_CHF,short,43714,0.9134049999999999,2021-12-29 16:00:00+00:00,0.9171442857142857,2021-12-30 06:00:00+00:00,sl,-178.23,-1.02,15,False
EUR_USD,long,75083,1.13436,2021-12-30 13:00:00+00:00,1.13202,2021-12-30 13:00:00+00:00,sl,-175.69,-1.02,1,False
GBP_USD,long,32334,1.35168,2021-12-30 13:00:00+00:00,1.3490385714285715,2021-12-30 13:00:00+00:00,sl,-85.41,-1.02,1,False
AUD_USD,long,74908,0.72604,2021-12-29 16:00:00+00:00,0.72609,2021-12-30 13:00:00+00:00,sl,3.75,0.02,22,False
AUD_USD,long,76207,0.72775,2021-12-31 18:00:00+00:00,0.7255442857142858,2022-01-03 01:00:00+00:00,sl,-168.09,-1.02,8,False
GBP_USD,long,42114,1.35458,2021-12-31 16:00:00+00:00,1.3506885714285715,2022-01-03 02:00:00+00:00,sl,-163.88,-1.02,11,False
USD_JPY,long,93094,115.3085,2022-01-03 15:00:00+00:00,115.69057142857143,2022-01-04 03:00:00+00:00,tp,229.81,1.47,13,True
GBP_USD,long,63197,1.3512,2022-01-04 10:00:00+00:00,1.3485628571428572,2022-01-04 11:00:00+00:00,sl,-166.66,-1.02,2,False
AUD_USD,long,61864,0.72465,2022-01-04 16:00:00+00:00,0.725645,2022-01-05 16:00:00+00:00,sl,107.44,0.69,25,True
USD_CHF,long,96342,0.921595,2022-01-10 11:00:00+00:00,0.9246942857142857,2022-01-10 13:00:00+00:00,tp,240.36,1.45,3,True
AUD_USD,short,76960,0.71603,2022-01-10 16:00:00+00:00,0.71821,2022-01-11 00:00:00+00:00,sl,-167.77,-1.02,9,False
USD_JPY,long,83169,115.61449999999999,2022-01-11 14:00:00+00:00,115.38714285714285,2022-01-11 15:00:00+00:00,sl,-163.87,-1.02,2,False
EUR_USD,long,61993,1.1416,2022-01-12 15:00:00+00:00,1.1439467857142858,2022-01-13 06:00:00+00:00,sl,151.87,0.94,16,True
USD_JPY,short,82067,114.2565,2022-01-19 07:00:00+00:00,114.48142857142857,2022-01-19 09:00:00+00:00,sl,-161.24,-1.02,3,False
GBP_USD,long,59536,1.36319,2022-01-19 11:00:00+00:00,1.3629900000000001,2022-01-19 12:00:00+00:00,sl,-11.91,-0.08,2,False
EUR_USD,short,53295,1.1327,2022-01-20 18:00:00+00:00,1.13264,2022-01-21 02:00:00+00:00,sl,3.2,0.02,9,False
USD_CHF,short,83084,0.9134749999999999,2022-01-21 09:00:00+00:00,0.9132214285714286,2022-01-21 11:00:00+00:00,sl,86.41,0.55,3,True
EUR_USD,short,74452,1.13039,2022-01-24 12:00:00+00:00,1.13033,2022-01-24 15:00:00+00:00,sl,4.47,0.03,4,False
USD_JPY,long,138001,114.6785,2022-02-03 09:00:00+00:00,114.9382142857143,2022-02-03 12:00:00+00:00,tp,232.61,1.46,4,True
EUR_USD,long,50341,1.13648,2022-02-03 14:00:00+00:00,1.1429057142857142,2022-02-03 16:00:00+00:00,tp,242.11,1.49,3,True
USD_CHF,short,60984,0.9188149999999999,2022-02-03 16:00:00+00:00,0.9214185714285714,2022-02-03 16:00:00+00:00,sl,-172.32,-1.03,1,False
AUD_USD,long,58031,0.71421,2022-02-03 17:00:00+00:00,0.71143,2022-02-04 08:00:00+00:00,flip_exit,-161.33,-0.98,15,False
GBP_USD,long,117515,1.35523,2022-02-10 09:00:00+00:00,1.3575657142857143,2022-02-10 10:00:00+00:00,tp,204.1,1.45,2,True
GBP_USD,long,117835,1.35704,2022-02-10 11:00:00+00:00,1.35708,2022-02-10 13:00:00+00:00,sl,4.71,0.03,3,False
USD_JPY,long,123734,115.56949999999999,2022-02-10 09:00:00+00:00,115.87842857142857,2022-02-10 13:00:00+00:00,tp,246.31,1.47,5,True
AUD_USD,long,32377,0.7237,2022-02-10 16:00:00+00:00,0.7184492857142858,2022-02-10 19:00:00+00:00,sl,-170.0,-1.01,4,False
AUD_USD,long,49988,0.71702,2022-02-11 15:00:00+00:00,0.7136542857142857,2022-02-11 18:00:00+00:00,sl,-168.25,-1.02,4,False
USD_JPY,long,56671,115.7285,2022-02-14 17:00:00+00:00,115.38785714285714,2022-02-14 19:00:00+00:00,sl,-167.3,-1.02,3,False
EUR_USD,short,45214,1.1356199999999999,2022-02-17 06:00:00+00:00,1.13341,2022-02-18 19:00:00+00:00,sl,129.6,0.8,38,True
EUR_USD,short,55463,1.13296,2022-02-21 14:00:00+00:00,1.1319675,2022-02-22 00:00:00+00:00,sl,108.93,0.66,11,True
USD_CHF,short,93610,0.9187449999999999,2022-02-23 11:00:00+00:00,0.9185150000000001,2022-02-23 17:00:00+00:00,sl,92.17,0.55,7,True
USD_JPY,short,65127,114.5595,2022-02-24 06:00:00+00:00,114.6325,2022-02-24 08:00:00+00:00,sl,-41.47,-0.25,3,False
AUD_USD,long,41009,0.71993,2022-02-25 06:00:00+00:00,0.71889,2022-02-27 22:00:00+00:00,sl,-42.65,-0.26,17,False
AUD_USD,long,77706,0.72393,2022-02-28 15:00:00+00:00,0.7248289285714286,2022-03-01 03:00:00+00:00,sl,117.7,0.69,13,True
USD_CHF,short,94878,0.917045,2022-03-02 10:00:00+00:00,0.9187689285714286,2022-03-02 10:00:00+00:00,sl,-178.02,-1.04,1,False
USD_JPY,long,77798,115.2735,2022-03-07 13:00:00+00:00,115.27900000000001,2022-03-07 19:00:00+00:00,sl,3.71,0.02,7,False
AUD_USD,long,77167,0.73106,2022-03-09 09:00:00+00:00,0.7315503571428571,2022-03-09 16:00:00+00:00,sl,98.43,0.6,8,True
EUR_USD,short,26454,1.10159,2022-03-10 15:00:00+00:00,1.10192,2022-03-10 16:00:00+00:00,sl,-8.73,-0.05,2,False
GBP_USD,short,32769,1.3106900000000001,2022-03-10 17:00:00+00:00,1.3078174999999999,2022-03-11 10:00:00+00:00,sl,129.03,0.78,18,True
USD_JPY,long,85814,118.5945,2022-03-16 18:00:00+00:00,119.05714285714285,2022-03-16 18:00:00+00:00,tp,249.45,1.48,1,True
EUR_USD,long,41808,1.10416,2022-03-22 14:00:00+00:00,1.0999742857142856,2022-03-23 09:00:00+00:00,sl,-175.0,-1.01,20,False
USD_JPY,long,23046,122.15549999999999,2022-03-25 14:00:00+00:00,123.93985714285714,2022-03-28 07:00:00+00:00,tp,249.24,1.48,18,True
USD_CHF,short,43533,0.9316049999999999,2022-03-29 15:00:00+00:00,0.9283157142857142,2022-03-30 08:00:00+00:00,sl,162.96,0.93,18,True
USD_CHF,short,52296,0.920295,2022-03-31 15:00:00+00:00,0.9235328571428572,2022-03-31 19:00:00+00:00,sl,-183.35,-1.02,5,False
GBP_USD,short,26951,1.3099100000000001,2022-04-05 16:00:00+00:00,1.30987,2022-04-06 08:00:00+00:00,sl,1.08,0.01,17,False
EUR_USD,short,66351,1.08918,2022-04-07 10:00:00+00:00,1.0918957142857144,2022-04-07 11:00:00+00:00,sl,-180.19,-1.01,2,False
USD_JPY,long,66581,126.1385,2022-04-13 07:00:00+00:00,126.03550000000001,2022-04-13 08:00:00+00:00,sl,-54.41,-0.32,2,False
USD_CHF,long,62812,0.935695,2022-04-13 13:00:00+00:00,0.9330614285714286,2022-04-13 16:00:00+00:00,sl,-177.29,-1.03,4,False
EUR_USD,short,54758,1.0865,2022-04-14 12:00:00+00:00,1.0803857142857145,2022-04-14 13:00:00+00:00,tp,250.56,1.49,2,True
GBP_USD,short,41289,1.30369,2022-04-14 14:00:00+00:00,1.3078771428571427,2022-04-14 18:00:00+00:00,sl,-172.88,-1.01,5,False
USD_JPY,long,44421,125.95249999999999,2022-04-14 14:00:00+00:00,126.35071428571429,2022-04-15 05:00:00+00:00,sl,153.76,0.91,16,True
EUR_USD,short,23512,1.0770199999999999,2022-04-14 14:00:00+00:00,1.0793000000000001,2022-04-18 14:00:00+00:00,time_stop,-53.61,-0.31,49,False
AUD_USD,short,50858,0.73689,2022-04-21 17:00:00+00:00,0.7303200000000001,2022-04-22 09:00:00+00:00,tp,249.97,1.48,17,True
USD_CHF,long,39056,0.954125,2022-04-21 17:00:00+00:00,0.9571142857142857,2022-04-22 17:00:00+00:00,sl,143.86,0.85,25,True
AUD_USD,short,46239,0.71533,2022-04-26 15:00:00+00:00,0.71528,2022-04-27 01:00:00+00:00,sl,2.31,0.01,11,False
AUD_USD,short,41846,0.71238,2022-04-27 13:00:00+00:00,0.71241,2022-04-27 16:00:00+00:00,sl,-1.26,-0.01,4,False
AUD_USD,short,37389,0.70753,2022-04-28 13:00:00+00:00,0.71232,2022-04-29 00:00:00+00:00,sl,-179.09,-1.01,12,False
AUD_USD,short,38255,0.70833,2022-04-29 17:00:00+00:00,0.7058960714285715,2022-05-02 06:00:00+00:00,sl,133.04,0.76,14,True
GBP_USD,short,62431,1.2520900000000001,2022-05-02 16:00:00+00:00,1.2501071428571429,2022-05-03 00:00:00+00:00,sl,149.56,0.84,9,True
EUR_USD,short,42333,1.05474,2022-05-05 12:00:00+00:00,1.0527310714285714,2022-05-05 17:00:00+00:00,sl,132.33,0.73,6,True
USD_JPY,long,43697,130.25650000000002,2022-05-05 14:00:00+00:00,130.262,2022-05-05 19:00:00+00:00,sl,1.85,0.01,6,False
AUD_USD,short,33258,0.71363,2022-05-05 15:00:00+00:00,0.7115757142857143,2022-05-05 20:00:00+00:00,sl,123.67,0.68,6,True
GBP_USD,short,22225,1.2393800000000001,2022-05-05 12:00:00+00:00,1.2313757142857142,2022-05-06 07:00:00+00:00,sl,177.34,1.0,20,True
GBP_USD,short,69075,1.23168,2022-05-10 08:00:00+00:00,1.2344614285714286,2022-05-10 08:00:00+00:00,sl,-192.13,-1.02,1,False
EUR_USD,short,79418,1.0539,2022-05-10 10:00:00+00:00,1.0562767857142858,2022-05-10 11:00:00+00:00,sl,-188.76,-1.02,2,False
EUR_USD,long,111803,1.05638,2022-05-11 10:00:00+00:00,1.0546857142857142,2022-05-11 10:00:00+00:00,sl,-189.43,-1.02,1,False
USD_JPY,long,47698,130.75650000000002,2022-05-11 13:00:00+00:00,130.26885714285714,2022-05-11 13:00:00+00:00,sl,-178.55,-1.01,1,False
USD_CHF,long,43791,0.995685,2022-05-11 13:00:00+00:00,0.9916114285714286,2022-05-11 13:00:00+00:00,sl,-179.89,-1.02,1,False
USD_JPY,short,35978,128.5495,2022-05-12 09:00:00+00:00,128.0784642857143,2022-05-12 14:00:00+00:00,sl,150.61,0.89,6,True
