pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
USD_JPY,short,14544,142.08249999999998,2022-11-10 15:00:00+00:00,141.34071428571428,2022-11-10 22:00:00+00:00,sl,121.98,0.73,8,True
AUD_USD,long,31289,0.65303,2022-11-10 14:00:00+00:00,0.65779,2022-11-11 01:00:00+00:00,sl,157.58,0.94,12,True
EUR_USD,long,16586,1.01233,2022-11-10 14:00:00+00:00,1.0321028571428572,2022-11-11 13:00:00+00:00,tp,245.8,1.5,24,True
USD_CHF,short,17385,0.967055,2022-11-10 16:00:00+00:00,0.9480457142857144,2022-11-11 13:00:00+00:00,tp,260.24,1.52,22,True
AUD_USD,long,77016,0.66642,2022-11-23 08:00:00+00:00,0.6639328571428571,2022-11-23 10:00:00+00:00,sl,-191.55,-1.02,3,False
GBP_USD,long,36243,1.18918,2022-11-22 19:00:00+00:00,1.1994,2022-11-23 14:00:00+00:00,tp,277.26,1.49,20,True
USD_JPY,short,41458,140.0075,2022-11-23 15:00:00+00:00,138.7477142857143,2022-11-24 02:00:00+00:00,tp,281.56,1.5,12,True
USD_JPY,short,54269,138.3655,2022-11-28 06:00:00+00:00,138.3135,2022-11-28 08:00:00+00:00,sl,106.68,0.55,3,True
EUR_USD,long,43182,1.0439,2022-11-28 09:00:00+00:00,1.0458107142857143,2022-11-28 13:00:00+00:00,sl,138.63,0.71,5,True
USD_CHF,short,46964,0.942585,2022-11-28 10:00:00+00:00,0.9466271428571429,2022-11-28 16:00:00+00:00,sl,-200.54,-1.01,7,False
EUR_USD,long,45971,1.05434,2022-12-07 14:00:00+00:00,1.0500885714285715,2022-12-07 15:00:00+00:00,sl,-195.44,-1.01,2,False
USD_JPY,short,31841,136.3395,2022-12-07 18:00:00+00:00,137.15428571428572,2022-12-08 04:00:00+00:00,sl,-189.16,-1.0,11,False
EUR_USD,long,36350,1.06372,2022-12-13 16:00:00+00:00,1.06378,2022-12-14 13:00:00+00:00,sl,2.18,0.01,22,False
USD_CHF,short,25634,0.9264249999999999,2022-12-13 16:00:00+00:00,0.9264,2022-12-14 19:00:00+00:00,sl,0.69,0.0,28,False
USD_JPY,short,14848,132.9135,2022-12-20 06:00:00+00:00,132.90800000000002,2022-12-20 12:00:00+00:00,sl,0.61,0.0,7,False
USD_CHF,short,53653,0.9258149999999999,2022-12-20 10:00:00+00:00,0.92918,2022-12-20 13:00:00+00:00,sl,-194.3,-1.02,4,False
AUD_USD,short,60524,0.67029,2022-12-22 14:00:00+00:00,0.6675785714285715,2022-12-22 22:00:00+00:00,sl,173.31,0.93,9,True
EUR_USD,long,71169,1.0656400000000001,2022-12-27 06:00:00+00:00,1.0629514285714288,2022-12-27 13:00:00+00:00,sl,-191.34,-1.02,8,False
USD_JPY,short,46404,133.1615,2022-12-29 14:00:00+00:00,132.73332142857143,2022-12-30 04:00:00+00:00,sl,166.47,0.9,15,True
GBP_USD,short,36184,1.1912,2023-01-03 09:00:00+00:00,1.1963700000000002,2023-01-03 12:00:00+00:00,sl,-187.07,-1.01,4,False
AUD_USD,long,51657,0.68018,2023-01-04 06:00:00+00:00,0.6872842857142858,2023-01-04 08:00:00+00:00,tp,274.6,1.49,3,True
EUR_USD,short,41398,1.05208,2023-01-05 17:00:00+00:00,1.05202,2023-01-06 13:00:00+00:00,sl,2.48,0.01,21,False
GBP_USD,short,31575,1.1880600000000001,2023-01-05 16:00:00+00:00,1.18802,2023-01-06 13:00:00+00:00,sl,1.26,0.01,22,False
AUD_USD,long,33279,0.68411,2023-01-06 16:00:00+00:00,0.6916971428571429,2023-01-09 07:00:00+00:00,sl,219.45,1.17,16,True
EUR_USD,long,54501,1.0870600000000001,2023-01-18 10:00:00+00:00,1.0834628571428573,2023-01-18 11:00:00+00:00,sl,-196.05,-1.01,2,False
USD_CHF,short,71441,0.917705,2023-01-23 10:00:00+00:00,0.919335,2023-01-23 11:00:00+00:00,sl,-126.67,-0.66,2,False
GBP_USD,long,33509,1.2383,2023-01-25 18:00:00+00:00,1.23834,2023-01-26 09:00:00+00:00,sl,1.34,0.01,16,False
USD_JPY,long,34316,130.3205,2023-01-26 15:00:00+00:00,129.609,2023-01-27 00:00:00+00:00,sl,-188.38,-1.01,10,False
AUD_USD,long,46297,0.70499,2023-01-31 17:00:00+00:00,0.7075164285714286,2023-02-01 15:00:00+00:00,sl,148.33,0.81,23,True
GBP_USD,short,20621,1.22917,2023-02-02 13:00:00+00:00,1.2293399999999999,2023-02-02 16:00:00+00:00,sl,-3.51,-0.02,4,False
AUD_USD,short,52416,0.69445,2023-02-09 19:00:00+00:00,0.6944,2023-02-10 07:00:00+00:00,sl,2.62,0.01,13,False
EUR_USD,short,122340,1.07071,2023-02-15 07:00:00+00:00,1.0723067857142858,2023-02-15 08:00:00+00:00,sl,-195.35,-1.03,2,False
AUD_USD,short,70580,0.69158,2023-02-15 07:00:00+00:00,0.69153,2023-02-15 09:00:00+00:00,sl,3.53,0.02,3,False
GBP_USD,short,71841,1.20824,2023-02-15 08:00:00+00:00,1.2082,2023-02-15 11:00:00+00:00,sl,2.87,0.02,4,False
USD_CHF,long,22271,0.922355,2023-02-14 16:00:00+00:00,0.92238,2023-02-16 01:00:00+00:00,sl,0.6,0.0,34,False
USD_JPY,long,53987,135.1625,2023-02-21 15:00:00+00:00,134.70671428571427,2023-02-21 15:00:00+00:00,sl,-182.67,-1.01,1,False
USD_CHF,long,54471,0.928015,2023-02-21 15:00:00+00:00,0.9249257142857144,2023-02-21 15:00:00+00:00,sl,-181.94,-1.03,1,False
AUD_USD,short,59914,0.6865,2023-02-21 14:00:00+00:00,0.6896271428571429,2023-02-21 15:00:00+00:00,sl,-187.36,-1.02,2,False
USD_JPY,long,23392,135.88750000000002,2023-02-24 14:00:00+00:00,136.63971428571426,2023-02-28 14:00:00+00:00,sl,148.16,0.87,49,True
EUR_USD,short,100980,1.0613599999999999,2023-03-02 11:00:00+00:00,1.0631164285714285,2023-03-02 12:00:00+00:00,sl,-177.36,-1.02,2,False
AUD_USD,short,52537,0.67083,2023-03-02 14:00:00+00:00,0.6741528571428572,2023-03-03 00:00:00+00:00,sl,-174.57,-1.02,11,False
USD_JPY,long,45061,136.85850000000002,2023-03-07 18:00:00+00:00,137.85628571428572,2023-03-08 04:00:00+00:00,tp,244.54,1.48,11,True
AUD_USD,short,45816,0.66235,2023-03-15 14:00:00+00:00,0.6623,2023-03-15 18:00:00+00:00,sl,2.29,0.01,5,False
GBP_USD,long,89244,1.226,2023-03-22 08:00:00+00:00,1.2275025,2023-03-22 11:00:00+00:00,sl,150.81,0.87,4,True
AUD_USD,long,50759,0.67279,2023-03-22 19:00:00+00:00,0.6693371428571429,2023-03-22 19:00:00+00:00,sl,-175.26,-1.01,1,False
USD_JPY,short,34361,131.4085,2023-03-22 19:00:00+00:00,131.4205,2023-03-22 21:00:00+00:00,sl,-3.14,-0.02,3,False
EUR_USD,long,130010,1.08208,2023-03-28 08:00:00+00:00,1.0821399999999999,2023-03-28 11:00:00+00:00,sl,7.8,0.05,4,False
EUR_USD,long,49755,1.08708,2023-04-03 11:00:00+00:00,1.0887,2023-04-03 15:00:00+00:00,sl,125.2,0.73,5,True
GBP_USD,long,45721,1.2364199999999999,2023-04-03 11:00:00+00:00,1.2390607142857144,2023-04-03 15:00:00+00:00,sl,145.83,0.84,5,True
AUD_USD,long,53399,0.67635,2023-04-03 13:00:00+00:00,0.6764,2023-04-04 04:00:00+00:00,sl,2.67,0.02,16,False
EUR_USD,long,109152,1.08948,2023-04-11 06:00:00+00:00,1.0895,2023-04-11 08:00:00+00:00,sl,2.18,0.01,3,False
GBP_USD,long,116429,1.2418,2023-04-11 06:00:00+00:00,1.2449157142857143,2023-04-11 10:00:00+00:00,tp,270.32,1.46,5,True
USD_JPY,long,42169,133.4685,2023-04-14 15:00:00+00:00,133.80610714285712,2023-04-17 03:00:00+00:00,sl,142.22,0.79,13,True
AUD_USD,long,152448,0.67342,2023-04-18 06:00:00+00:00,0.67347,2023-04-18 10:00:00+00:00,sl,7.62,0.04,5,False
EUR_USD,long,140721,1.09816,2023-04-18 09:00:00+00:00,1.0967807142857142,2023-04-18 11:00:00+00:00,sl,-194.09,-1.03,3,False
GBP_USD,short,112005,1.23997,2023-04-21 07:00:00+00:00,1.23984,2023-04-21 08:00:00+00:00,sl,96.62,0.52,2,True
GBP_USD,short,100634,1.23996,2023-04-21 09:00:00+00:00,1.2397553571428572,2023-04-21 11:00:00+00:00,sl,98.93,0.54,3,True
EUR_USD,long,83236,1.10422,2023-04-26 09:00:00+00:00,1.10408,2023-04-26 10:00:00+00:00,sl,-11.65,-0.06,2,False
USD_CHF,short,62340,0.886265,2023-04-26 14:00:00+00:00,0.8890242857142857,2023-04-26 14:00:00+00:00,sl,-193.49,-1.02,1,False
EUR_USD,long,39781,1.10374,2023-04-28 15:00:00+00:00,1.0991885714285714,2023-05-01 08:00:00+00:00,sl,-181.06,-1.01,18,False
USD_CHF,short,40953,0.8922049999999999,2023-04-28 17:00:00+00:00,0.8962414285714285,2023-05-01 15:00:00+00:00,sl,-184.44,-1.01,23,False
GBP_USD,long,101004,1.25214,2023-05-03 09:00:00+00:00,1.250379642857143,2023-05-03 10:00:00+00:00,sl,-177.8,-1.04,2,False
USD_CHF,short,106584,0.887405,2023-05-08 07:00:00+00:00,0.8889371428571429,2023-05-08 09:00:00+00:00,sl,-183.7,-1.05,3,False
AUD_USD,long,45688,0.68151,2023-05-10 13:00:00+00:00,0.6777935714285714,2023-05-10 13:00:00+00:00,sl,-169.8,-1.01,1,False
EUR_USD,short,73218,1.09306,2023-05-11 07:00:00+00:00,1.093,2023-05-11 09:00:00+00:00,sl,4.39,0.03,3,False
GBP_USD,short,73258,1.24801,2023-05-16 07:00:00+00:00,1.2503471428571429,2023-05-16 07:00:00+00:00,sl,-171.21,-1.03,1,False
AUD_USD,short,56337,0.66624,2023-05-16 15:00:00+00:00,0.6661900000000001,2023-05-17 02:00:00+00:00,sl,2.82,0.02,12,False
GBP_USD,short,49312,1.24242,2023-05-18 13:00:00+00:00,1.24238,2023-05-18 15:00:00+00:00,sl,1.97,0.01,3,False
GBP_USD,short,58459,1.2384600000000001,2023-05-23 10:00:00+00:00,1.24125,2023-05-23 13:00:00+00:00,sl,-163.1,-1.02,4,False
USD_CHF,long,71148,0.901525,2023-05-23 12:00:00+00:00,0.90155,2023-05-23 13:00:00+00:00,sl,1.97,0.01,2,False
EUR_USD,short,65766,1.07637,2023-05-23 13:00:00+00:00,1.0788857142857142,2023-05-23 14:00:00+00:00,sl,-165.45,-1.02,2,False
EUR_USD,short,72051,1.06724,2023-05-31 08:00:00+00:00,1.06718,2023-05-31 09:00:00+00:00,sl,4.32,0.03,2,False
EUR_USD,short,50465,1.07232,2023-06-02 15:00:00+00:00,1.0702528571428571,2023-06-05 05:00:00+00:00,sl,127.53,0.83,15,True
USD_JPY,long,39961,139.8965,2023-06-02 17:00:00+00:00,140.24217857142855,2023-06-05 08:00:00+00:00,sl,124.18,0.82,16,True
USD_CHF,long,45854,0.9086350000000001,2023-06-02 17:00:00+00:00,0.9105989285714285,2023-06-05 08:00:00+00:00,sl,123.19,0.81,16,True
GBP_USD,long,39723,1.2439,2023-06-05 16:00:00+00:00,1.2398357142857144,2023-06-06 12:00:00+00:00,sl,-161.45,-1.01,21,False
USD_CHF,long,70698,0.9083450000000001,2023-06-06 12:00:00+00:00,0.90837,2023-06-06 13:00:00+00:00,sl,1.95,0.01,2,False
EUR_USD,short,72224,1.06766,2023-06-06 12:00:00+00:00,1.0699800000000002,2023-06-07 00:00:00+00:00,sl,-167.56,-1.02,13,False
USD_CHF,long,61558,0.9093150000000001,2023-06-06 14:00:00+00:00,0.9068628571428572,2023-06-07 00:00:00+00:00,sl,-166.45,-1.03,11,False
USD_JPY,short,47071,138.9805,2023-06-08 15:00:00+00:00,139.43028571428573,2023-06-09 06:00:00+00:00,sl,-151.85,-1.01,16,False
AUD_USD,long,62092,0.6715099999999999,2023-06-08 17:00:00+00:00,0.6737907142857142,2023-06-12 01:00:00+00:00,sl,146.47,0.95,33,True
EUR_USD,long,78376,1.0786,2023-06-12 10:00:00+00:00,1.0766071428571429,2023-06-12 11:00:00+00:00,sl,-156.19,-1.02,2,False
GBP_USD,long,72895,1.25634,2023-06-13 07:00:00+00:00,1.25638,2023-06-13 08:00:00+00:00,sl,2.92,0.02,2,False
GBP_USD,long,69452,1.2566199999999998,2023-06-13 09:00:00+00:00,1.2583017857142857,2023-06-13 13:00:00+00:00,sl,132.27,0.87,5,True
AUD_USD,long,37862,0.68699,2023-06-15 16:00:00+00:00,0.68704,2023-06-16 02:00:00+00:00,sl,1.89,0.01,11,False
EUR_USD,long,36218,1.08997,2023-06-15 14:00:00+00:00,1.0936807142857141,2023-06-16 04:00:00+00:00,sl,141.16,0.95,15,True
GBP_USD,long,32281,1.2743799999999998,2023-06-15 15:00:00+00:00,1.277345,2023-06-16 04:00:00+00:00,sl,121.18,0.82,14,True
USD_CHF,short,36954,0.895905,2023-06-15 14:00:00+00:00,0.8924125,2023-06-16 04:00:00+00:00,sl,146.01,0.97,15,True
USD_JPY,long,44183,140.9805,2023-06-16 07:00:00+00:00,140.986,2023-06-16 08:00:00+00:00,sl,1.72,0.01,2,False
USD_JPY,long,36239,141.0405,2023-06-16 09:00:00+00:00,141.046,2023-06-16 14:00:00+00:00,sl,1.41,0.01,6,False
USD_JPY,long,47448,142.25650000000002,2023-06-21 14:00:00+00:00,141.77900000000002,2023-06-21 17:00:00+00:00,sl,-159.8,-1.01,4,False
AUD_USD,long,52954,0.68021,2023-06-21 19:00:00+00:00,0.6771642857142857,2023-06-22 04:00:00+00:00,sl,-161.28,-1.02,10,False
EUR_USD,long,52254,1.09708,2023-06-21 17:00:00+00:00,1.0995685714285715,2023-06-22 11:00:00+00:00,sl,144.33,0.9,19,True
EUR_USD,long,76614,1.09182,2023-06-26 12:00:00+00:00,1.09188,2023-06-27 02:00:00+00:00,sl,4.6,0.03,15,False
USD_CHF,long,53024,0.8991950000000001,2023-06-29 14:00:00+00:00,0.89922,2023-06-30 12:00:00+00:00,sl,1.47,0.01,23,False
USD_CHF,long,68985,0.899715,2023-07-03 10:00:00+00:00,0.89764,2023-07-03 13:00:00+00:00,sl,-159.47,-1.04,4,False
AUD_USD,short,83422,0.66605,2023-07-05 11:00:00+00:00,0.6679657142857143,2023-07-05 13:00:00+00:00,sl,-159.81,-1.03,3,False
AUD_USD,short,24493,0.66153,2023-07-06 15:00:00+00:00,0.6676249999999999,2023-07-07 14:00:00+00:00,sl,-149.28,-1.01,24,False
GBP_USD,long,31995,1.28388,2023-07-07 16:00:00+00:00,1.27928,2023-07-10 10:00:00+00:00,sl,-147.18,-1.01,19,False
GBP_USD,long,35258,1.2835999999999999,2023-07-10 16:00:00+00:00,1.2868164285714285,2023-07-11 05:00:00+00:00,sl,127.8,0.89,14,True
AUD_USD,short,51282,0.67361,2023-07-26 13:00:00+00:00,0.6765285714285714,2023-07-26 18:00:00+00:00,sl,-149.67,-1.02,6,False
GBP_USD,short,30213,1.28948,2023-07-27 13:00:00+00:00,1.2869275,2023-07-27 15:00:00+00:00,sl,110.06,0.76,3,True
USD_JPY,long,32048,140.7645,2023-07-27 14:00:00+00:00,140.76999999999998,2023-07-27 17:00:00+00:00,sl,1.25,0.01,4,False
EUR_USD,short,36050,1.1058999999999999,2023-07-27 13:00:00+00:00,1.0980514285714287,2023-07-27 18:00:00+00:00,tp,211.85,1.49,6,True
AUD_USD,short,38766,0.67509,2023-07-27 14:00:00+00:00,0.6677,2023-07-28 03:00:00+00:00,tp,214.38,1.49,14,True
AUD_USD,short,65803,0.66737,2023-08-01 06:00:00+00:00,0.6626742857142857,2023-08-01 08:00:00+00:00,tp,230.92,1.48,3,True
USD_JPY,long,8231,140.8675,2023-07-28 17:00:00+00:00,143.22039285714283,2023-08-01 21:00:00+00:00,sl,141.82,0.94,53,True
USD_CHF,long,46557,0.8795350000000001,2023-08-02 13:00:00+00:00,0.8763971428571429,2023-08-02 16:00:00+00:00,sl,-166.69,-1.03,4,False
EUR_USD,short,51226,1.0937999999999999,2023-08-02 16:00:00+00:00,1.09392,2023-08-03 06:00:00+00:00,sl,-6.15,-0.04,15,False
EUR_USD,short,97091,1.0973899999999999,2023-08-07 09:00:00+00:00,1.0973600000000001,2023-08-07 11:00:00+00:00,sl,2.91,0.02,3,False
AUD_USD,short,103602,0.65323,2023-08-08 06:00:00+00:00,0.65318,2023-08-08 07:00:00+00:00,sl,5.18,0.03,2,False
GBP_USD,short,50663,1.26967,2023-08-08 12:00:00+00:00,1.2728471428571428,2023-08-08 15:00:00+00:00,sl,-160.96,-1.02,4,False
AUD_USD,short,70685,0.65239,2023-08-08 08:00:00+00:00,0.6520160714285714,2023-08-08 15:00:00+00:00,sl,90.67,0.57,8,True
EUR_USD,long,81106,1.10189,2023-08-10 09:00:00+00:00,1.10165,2023-08-10 12:00:00+00:00,sl,-19.47,-0.12,4,False
GBP_USD,short,21348,1.27146,2023-08-10 17:00:00+00:00,1.27142,2023-08-11 06:00:00+00:00,sl,0.85,0.01,14,False
AUD_USD,short,45209,0.6522,2023-08-10 18:00:00+00:00,0.65215,2023-08-11 14:00:00+00:00,sl,2.26,0.01,21,False
USD_CHF,long,25428,0.8767750000000001,2023-08-10 18:00:00+00:00,0.880865,2023-08-14 14:00:00+00:00,sl,134.49,0.87,45,True
USD_JPY,long,57142,146.08450000000002,2023-08-21 13:00:00+00:00,146.09,2023-08-21 17:00:00+00:00,sl,2.15,0.01,5,False
EUR_USD,short,60195,1.08656,2023-08-22 13:00:00+00:00,1.0850939285714285,2023-08-23 00:00:00+00:00,sl,122.08,0.77,12,True
USD_CHF,long,73708,0.881075,2023-08-23 10:00:00+00:00,0.8790142857142857,2023-08-23 13:00:00+00:00,sl,-172.8,-1.04,4,False
USD_CHF,long,59617,0.881835,2023-08-24 12:00:00+00:00,0.88186,2023-08-24 13:00:00+00:00,sl,1.69,0.01,2,False
EUR_USD,short,59818,1.0841699999999999,2023-08-24 14:00:00+00:00,1.078852857142857,2023-08-25 01:00:00+00:00,tp,237.95,1.49,12,True
GBP_USD,short,38881,1.26448,2023-08-24 14:00:00+00:00,1.2564371428571428,2023-08-25 04:00:00+00:00,tp,233.95,1.49,15,True
USD_CHF,long,50748,0.881015,2023-08-24 14:00:00+00:00,0.8865371428571428,2023-08-25 05:00:00+00:00,tp,236.25,1.47,16,True
AUD_USD,short,64802,0.64303,2023-08-24 13:00:00+00:00,0.6416353571428571,2023-08-25 05:00:00+00:00,sl,121.61,0.78,17,True
AUD_USD,long,50624,0.6462,2023-08-29 17:00:00+00:00,0.64625,2023-08-30 01:00:00+00:00,sl,2.53,0.01,9,False
EUR_USD,short,74857,1.07067,2023-09-12 13:00:00+00:00,1.0731085714285715,2023-09-12 16:00:00+00:00,sl,-182.54,-1.02,4,False
GBP_USD,short,61490,1.2467000000000001,2023-09-12 09:00:00+00:00,1.2496242857142859,2023-09-12 20:00:00+00:00,sl,-179.81,-1.02,12,False
EUR_USD,short,58902,1.06764,2023-09-14 13:00:00+00:00,1.06758,2023-09-14 15:00:00+00:00,sl,3.53,0.02,3,False
AUD_USD,long,78569,0.64571,2023-09-22 14:00:00+00:00,0.6434914285714285,2023-09-25 01:00:00+00:00,sl,-174.31,-1.02,12,False
USD_JPY,long,62754,148.3315,2023-09-22 07:00:00+00:00,148.80521428571427,2023-09-25 15:00:00+00:00,sl,182.09,1.09,33,True
USD_CHF,long,42019,0.9159550000000001,2023-09-29 18:00:00+00:00,0.9121900000000001,2023-10-02 07:00:00+00:00,sl,-173.43,-1.02,14,False
GBP_USD,short,35902,1.21866,2023-09-29 18:00:00+00:00,1.2141482142857143,2023-10-02 15:00:00+00:00,sl,163.44,0.98,22,True
EUR_USD,short,56880,1.04962,2023-10-06 13:00:00+00:00,1.0525642857142856,2023-10-06 14:00:00+00:00,sl,-167.47,-1.01,2,False
GBP_USD,short,35131,1.21523,2023-10-06 14:00:00+00:00,1.2199085714285713,2023-10-06 14:00:00+00:00,sl,-164.36,-1.01,1,False
USD_JPY,short,138479,148.6995,2023-10-09 16:00:00+00:00,148.3592142857143,2023-10-09 23:00:00+00:00,tp,237.08,1.48,8,True
GBP_USD,long,44069,1.2215399999999998,2023-10-16 18:00:00+00:00,1.2177342857142857,2023-10-17 06:00:00+00:00,sl,-167.71,-1.02,13,False
EUR_USD,long,62714,1.05556,2023-10-16 18:00:00+00:00,1.05562,2023-10-17 12:00:00+00:00,sl,3.76,0.02,19,False
USD_CHF,short,44526,0.901145,2023-10-13 18:00:00+00:00,0.90112,2023-10-17 12:00:00+00:00,sl,1.24,0.01,43,False
AUD_USD,short,66584,0.63343,2023-10-18 16:00:00+00:00,0.6311578571428571,2023-10-19 10:00:00+00:00,sl,154.4,0.96,19,True
USD_JPY,long,87212,149.9125,2023-10-24 19:00:00+00:00,150.16549999999998,2023-10-25 21:00:00+00:00,sl,153.66,0.94,27,True
AUD_USD,short,65156,0.63313,2023-10-25 10:00:00+00:00,0.6280600000000001,2023-10-26 00:00:00+00:00,tp,246.94,1.48,15,True
GBP_USD,short,43821,1.2132800000000001,2023-10-31 16:00:00+00:00,1.21324,2023-11-01 14:00:00+00:00,sl,1.75,0.01,23,False
AUD_USD,long,63310,0.63827,2023-11-01 15:00:00+00:00,0.6354557142857142,2023-11-01 18:00:00+00:00,sl,-178.17,-1.02,4,False
EUR_USD,long,72771,1.07057,2023-11-08 16:00:00+00:00,1.0682257142857143,2023-11-09 11:00:00+00:00,sl,-170.6,-1.02,20,False
GBP_USD,long,54654,1.2273,2023-11-13 19:00:00+00:00,1.2287596428571428,2023-11-14 10:00:00+00:00,sl,120.42,0.73,16,True
USD_JPY,long,35419,151.1565,2023-11-15 15:00:00+00:00,150.6455,2023-11-16 14:00:00+00:00,flip_exit,-120.14,-0.72,23,False
EUR_USD,long,117120,1.09234,2023-11-23 10:00:00+00:00,1.0908535714285714,2023-11-23 12:00:00+00:00,sl,-174.09,-1.03,3,False
GBP_USD,long,60728,1.2558799999999999,2023-11-23 10:00:00+00:00,1.2530557142857142,2023-11-23 14:00:00+00:00,sl,-171.51,-1.02,5,False
USD_JPY,short,32463,146.7565,2023-12-01 19:00:00+00:00,146.751,2023-12-04 01:00:00+00:00,sl,1.22,0.01,7,False
AUD_USD,long,54157,0.66705,2023-12-01 19:00:00+00:00,0.6671,2023-12-04 01:00:00+00:00,sl,2.71,0.02,7,False
AUD_USD,short,54184,0.65671,2023-12-08 17:00:00+00:00,0.65666,2023-12-11 06:00:00+00:00,sl,2.71,0.02,14,False
GBP_USD,short,39283,1.25272,2023-12-08 15:00:00+00:00,1.2568442857142856,2023-12-11 10:00:00+00:00,sl,-162.01,-1.01,20,False
USD_JPY,short,67724,145.1735,2023-12-12 12:00:00+00:00,145.51764285714285,2023-12-12 13:00:00+00:00,sl,-160.16,-1.01,2,False
AUD_USD,short,62810,0.65589,2023-12-12 14:00:00+00:00,0.65584,2023-12-12 15:00:00+00:00,sl,3.14,0.02,2,False
AUD_USD,short,53860,0.65597,2023-12-12 16:00:00+00:00,0.6559200000000001,2023-12-13 12:00:00+00:00,sl,2.69,0.02,21,False
GBP_USD,long,75430,1.2702799999999999,2023-12-19 11:00:00+00:00,1.2742314285714285,2023-12-19 13:00:00+00:00,tp,222.41,1.47,3,True
EUR_USD,long,69240,1.09691,2023-12-19 13:00:00+00:00,1.09697,2023-12-19 15:00:00+00:00,sl,4.15,0.03,3,False
USD_CHF,short,70561,0.8632249999999999,2023-12-19 13:00:00+00:00,0.8594314285714285,2023-12-19 15:00:00+00:00,tp,231.89,1.47,3,True
AUD_USD,long,76205,0.67789,2023-12-21 14:00:00+00:00,0.67794,2023-12-21 15:00:00+00:00,sl,3.81,0.02,2,False
AUD_USD,long,66711,0.67863,2023-12-21 16:00:00+00:00,0.67868,2023-12-22 02:00:00+00:00,sl,3.34,0.02,11,False
EUR_USD,long,61550,1.09928,2023-12-21 15:00:00+00:00,1.10189,2023-12-22 13:00:00+00:00,sl,159.19,0.99,23,True
EUR_USD,short,116684,1.09127,2024-01-05 10:00:00+00:00,1.0913,2024-01-05 11:00:00+00:00,sl,-3.5,-0.02,2,False
AUD_USD,short,65343,0.67003,2024-01-04 15:00:00+00:00,0.6650457142857142,2024-01-05 13:00:00+00:00,tp,243.45,1.48,23,True
USD_CHF,long,51143,0.8515950000000001,2024-01-09 17:00:00+00:00,0.85162,2024-01-10 07:00:00+00:00,sl,1.5,0.01,15,False
EUR_USD,short,64687,1.09396,2024-01-11 14:00:00+00:00,1.0966871428571427,2024-01-11 14:00:00+00:00,sl,-176.41,-1.01,1,False
USD_JPY,long,82812,145.8505,2024-01-15 13:00:00+00:00,145.97225,2024-01-16 03:00:00+00:00,sl,116.5,0.7,15,True
USD_CHF,long,52001,0.871935,2024-01-23 17:00:00+00:00,0.8690157142857142,2024-01-24 05:00:00+00:00,sl,-174.69,-1.03,13,False
USD_JPY,long,21392,148.6045,2024-01-23 18:00:00+00:00,147.43235714285711,2024-01-24 09:00:00+00:00,sl,-170.07,-1.01,16,False
EUR_USD,short,61574,1.0831199999999999,2024-01-25 16:00:00+00:00,1.08306,2024-01-26 08:00:00+00:00,sl,3.69,0.02,17,False
USD_CHF,long,55577,0.8678950000000001,2024-01-25 16:00:00+00:00,0.8652514285714287,2024-01-26 09:00:00+00:00,sl,-169.8,-1.03,18,False
AUD_USD,long,65321,0.66165,2024-01-31 15:00:00+00:00,0.6591757142857142,2024-01-31 18:00:00+00:00,sl,-161.62,-1.02,4,False
EUR_USD,short,52944,1.0807,2024-02-02 14:00:00+00:00,1.0808200000000001,2024-02-02 15:00:00+00:00,sl,-6.35,-0.04,2,False
AUD_USD,short,61415,0.65416,2024-02-02 14:00:00+00:00,0.6490214285714286,2024-02-04 23:00:00+00:00,tp,235.92,1.48,10,True
USD_JPY,long,75793,148.5865,2024-02-08 06:00:00+00:00,149.20457142857143,2024-02-08 11:00:00+00:00,tp,235.07,1.48,6,True
EUR_USD,short,85700,1.07438,2024-02-08 14:00:00+00:00,1.0763699999999998,2024-02-08 14:00:00+00:00,sl,-170.54,-1.02,1,False
GBP_USD,short,61315,1.2579200000000001,2024-02-08 14:00:00+00:00,1.260677142857143,2024-02-08 14:00:00+00:00,sl,-169.05,-1.02,1,False
AUD_USD,short,95783,0.64925,2024-02-08 13:00:00+00:00,0.6492,2024-02-08 14:00:00+00:00,sl,4.79,0.03,2,False
AUD_USD,short,86741,0.64862,2024-02-08 15:00:00+00:00,0.6505171428571428,2024-02-09 07:00:00+00:00,sl,-164.56,-1.03,17,False
AUD_USD,short,43669,0.64671,2024-02-13 14:00:00+00:00,0.64666,2024-02-14 05:00:00+00:00,sl,2.18,0.01,16,False
EUR_USD,short,33226,1.07178,2024-02-13 15:00:00+00:00,1.076442142857143,2024-02-15 13:00:00+00:00,sl,-154.9,-1.01,47,False
GBP_USD,short,24652,1.25888,2024-02-13 15:00:00+00:00,1.25884,2024-02-15 14:00:00+00:00,sl,0.99,0.01,48,False
EUR_USD,short,78847,1.07464,2024-02-16 14:00:00+00:00,1.0766371428571428,2024-02-16 15:00:00+00:00,sl,-157.47,-1.02,2,False
USD_JPY,long,75166,150.52450000000002,2024-02-16 14:00:00+00:00,150.21414285714286,2024-02-16 15:00:00+00:00,sl,-155.3,-1.02,2,False
USD_JPY,long,143553,150.4305,2024-02-20 06:00:00+00:00,150.31371428571427,2024-02-20 07:00:00+00:00,sl,-111.53,-1.04,2,False
AUD_USD,long,100945,0.65544,2024-02-20 10:00:00+00:00,0.6564778571428572,2024-02-20 15:00:00+00:00,sl,120.81,0.85,6,True
