time,open,high,low,close,volume
2022-01-02T22:00:00.000000000Z,0.91141,0.91187,0.91127,0.91147,159
2022-01-02T23:00:00.000000000Z,0.91192,0.91246,0.91159,0.91209,181
2022-01-03T00:00:00.000000000Z,0.91212,0.91314,0.91185,0.91298,120
2022-01-03T01:00:00.000000000Z,0.91302,0.91371,0.91274,0.91302,198
2022-01-03T02:00:00.000000000Z,0.91304,0.91436,0.91304,0.91432,107
2022-01-03T03:00:00.000000000Z,0.91428,0.91492,0.91403,0.91418,88
2022-01-03T04:00:00.000000000Z,0.91414,0.91481,0.91414,0.91467,81
2022-01-03T05:00:00.000000000Z,0.91463,0.91483,0.91452,0.91474,87
2022-01-03T06:00:00.000000000Z,0.91471,0.91474,0.91401,0.91412,117
2022-01-03T07:00:00.000000000Z,0.91416,0.91464,0.91352,0.91382,390
2022-01-03T08:00:00.000000000Z,0.91386,0.91452,0.91274,0.91277,628
2022-01-03T09:00:00.000000000Z,0.91282,0.9133,0.91175,0.91192,555
2022-01-03T10:00:00.000000000Z,0.91196,0.91334,0.91166,0.91268,411
2022-01-03T11:00:00.000000000Z,0.91271,0.91304,0.91162,0.91212,512
2022-01-03T12:00:00.000000000Z,0.91208,0.91352,0.91208,0.9132,525
2022-01-03T13:00:00.000000000Z,0.91324,0.91518,0.91323,0.9148,696
2022-01-03T14:00:00.000000000Z,0.91477,0.9187,0.91466,0.91831,830
2022-01-03T15:00:00.000000000Z,0.91827,0.92002,0.91803,0.91882,894
2022-01-03T16:00:00.000000000Z,0.91878,0.91911,0.9179,0.91886,633
2022-01-03T17:00:00.000000000Z,0.9189,0.91962,0.91878,0.91922,263
2022-01-03T18:00:00.000000000Z,0.91919,0.91919,0.91838,0.91856,118
2022-01-03T19:00:00.000000000Z,0.91852,0.91863,0.91814,0.91838,107
2022-01-03T20:00:00.000000000Z,0.91844,0.91884,0.91806,0.9188,130
2022-01-03T21:00:00.000000000Z,0.91877,0.91891,0.91854,0.9189,71
2022-01-03T22:00:00.000000000Z,0.91937,0.91937,0.91856,0.91898,37
2022-01-03T23:00:00.000000000Z,0.91908,0.91908,0.9184,0.9184,88
2022-01-04T00:00:00.000000000Z,0.91844,0.91851,0.9177,0.91776,140
2022-01-04T01:00:00.000000000Z,0.91772,0.91776,0.91732,0.91762,131
2022-01-04T02:00:00.000000000Z,0.91758,0.91838,0.91741,0.91817,125
2022-01-04T03:00:00.000000000Z,0.91814,0.91905,0.91802,0.9187,154
2022-01-04T04:00:00.000000000Z,0.91866,0.9187,0.91778,0.91816,118
2022-01-04T05:00:00.000000000Z,0.91813,0.91838,0.91792,0.918,76
2022-01-04T06:00:00.000000000Z,0.91796,0.91866,0.91766,0.91833,144
2022-01-04T07:00:00.000000000Z,0.91836,0.91928,0.91826,0.91908,339
2022-01-04T08:00:00.000000000Z,0.91904,0.91916,0.9178,0.91843,543
2022-01-04T09:00:00.000000000Z,0.91846,0.91931,0.91751,0.91782,634
2022-01-04T10:00:00.000000000Z,0.91786,0.91824,0.9172,0.91751,399
2022-01-04T11:00:00.000000000Z,0.91755,0.91911,0.91748,0.91884,483
2022-01-04T12:00:00.000000000Z,0.91882,0.91894,0.91793,0.91876,499
2022-01-04T13:00:00.000000000Z,0.91872,0.91877,0.91724,0.91744,537
2022-01-04T14:00:00.000000000Z,0.9174,0.91758,0.9162,0.9167,628
2022-01-04T15:00:00.000000000Z,0.91664,0.91672,0.9137,0.91414,898
2022-01-04T16:00:00.000000000Z,0.91416,0.91616,0.91368,0.91564,626
2022-01-04T17:00:00.000000000Z,0.9156,0.91606,0.91544,0.91551,233
2022-01-04T18:00:00.000000000Z,0.91548,0.91698,0.91548,0.91692,186
2022-01-04T19:00:00.000000000Z,0.91696,0.91702,0.91595,0.91636,247
2022-01-04T20:00:00.000000000Z,0.91634,0.91682,0.91622,0.91622,147
2022-01-04T21:00:00.000000000Z,0.9162,0.91664,0.91612,0.91623,80
2022-01-04T22:00:00.000000000Z,0.91622,0.91657,0.91551,0.91615,439
2022-01-04T23:00:00.000000000Z,0.91602,0.91667,0.91602,0.91625,81
2022-01-05T00:00:00.000000000Z,0.91628,0.91684,0.91598,0.91684,96
2022-01-05T01:00:00.000000000Z,0.91681,0.91681,0.91582,0.91635,135
2022-01-05T02:00:00.000000000Z,0.91638,0.91668,0.91608,0.91623,119
2022-01-05T03:00:00.000000000Z,0.9162,0.91636,0.9159,0.91618,85
2022-01-05T04:00:00.000000000Z,0.91614,0.91665,0.9161,0.9165,73
2022-01-05T05:00:00.000000000Z,0.91648,0.91658,0.91606,0.91606,69
2022-01-05T06:00:00.000000000Z,0.91604,0.91616,0.91547,0.91565,104
2022-01-05T07:00:00.000000000Z,0.91568,0.91592,0.91498,0.91525,219
2022-01-05T08:00:00.000000000Z,0.91522,0.91562,0.91414,0.91542,520
2022-01-05T09:00:00.000000000Z,0.91545,0.91604,0.91484,0.91582,440
2022-01-05T10:00:00.000000000Z,0.91586,0.91616,0.91484,0.91535,618
2022-01-05T11:00:00.000000000Z,0.91539,0.9157,0.91488,0.91504,357
2022-01-05T12:00:00.000000000Z,0.915,0.91644,0.9149,0.9162,504
2022-01-05T13:00:00.000000000Z,0.91617,0.91698,0.91488,0.91555,939
2022-01-05T14:00:00.000000000Z,0.91558,0.9158,0.91494,0.9152,508
2022-01-05T15:00:00.000000000Z,0.91516,0.91576,0.91458,0.91493,570
2022-01-05T16:00:00.000000000Z,0.91496,0.9165,0.9149,0.91603,408
2022-01-05T17:00:00.000000000Z,0.91606,0.9162,0.91538,0.91612,281
2022-01-05T18:00:00.000000000Z,0.91616,0.91637,0.91552,0.91616,164
2022-01-05T19:00:00.000000000Z,0.9162,0.91838,0.91602,0.91743,1311
2022-01-05T20:00:00.000000000Z,0.91739,0.9182,0.91738,0.91783,379
2022-01-05T21:00:00.000000000Z,0.91786,0.91796,0.91728,0.91728,70
2022-01-05T22:00:00.000000000Z,0.91684,0.9171,0.91681,0.91707,16
2022-01-05T23:00:00.000000000Z,0.91698,0.91755,0.91698,0.91745,60
2022-01-06T00:00:00.000000000Z,0.91748,0.91828,0.91748,0.91828,104
2022-01-06T01:00:00.000000000Z,0.91831,0.91835,0.91698,0.91702,133
2022-01-06T02:00:00.000000000Z,0.91706,0.91749,0.91694,0.9173,127
2022-01-06T03:00:00.000000000Z,0.91733,0.91796,0.91728,0.91744,117
2022-01-06T04:00:00.000000000Z,0.91748,0.91787,0.91736,0.91787,126
2022-01-06T05:00:00.000000000Z,0.91784,0.9183,0.91768,0.91778,131
2022-01-06T06:00:00.000000000Z,0.91782,0.9186,0.91782,0.91856,152
2022-01-06T07:00:00.000000000Z,0.9186,0.91992,0.91857,0.91962,441
2022-01-06T08:00:00.000000000Z,0.91966,0.91994,0.91834,0.91946,613
2022-01-06T09:00:00.000000000Z,0.91948,0.91982,0.91803,0.91868,494
2022-01-06T10:00:00.000000000Z,0.91864,0.91872,0.91756,0.91864,515
2022-01-06T11:00:00.000000000Z,0.91868,0.91894,0.91726,0.91787,441
2022-01-06T12:00:00.000000000Z,0.9179,0.9188,0.91762,0.9187,531
2022-01-06T13:00:00.000000000Z,0.91866,0.91952,0.91826,0.91846,652
2022-01-06T14:00:00.000000000Z,0.9185,0.91897,0.91684,0.91774,997
2022-01-06T15:00:00.000000000Z,0.91766,0.92004,0.9172,0.91952,1151
2022-01-06T16:00:00.000000000Z,0.91954,0.92013,0.91882,0.91972,592
2022-01-06T17:00:00.000000000Z,0.91968,0.92073,0.91955,0.92047,331
2022-01-06T18:00:00.000000000Z,0.9205,0.92175,0.92043,0.92175,253
2022-01-06T19:00:00.000000000Z,0.92172,0.92234,0.92114,0.92234,211
2022-01-06T20:00:00.000000000Z,0.92238,0.9224,0.92176,0.92179,174
2022-01-06T21:00:00.000000000Z,0.92176,0.922,0.92122,0.92122,97
2022-01-06T22:00:00.000000000Z,0.92121,0.92163,0.92121,0.92146,15
2022-01-06T23:00:00.000000000Z,0.92138,0.92168,0.9213,0.92148,103
