time,open,high,low,close,volume
2025-01-01T22:00:00.000000000Z,0.61865,0.61898,0.6186,0.61883,701
2025-01-01T23:00:00.000000000Z,0.61875,0.61946,0.61834,0.61936,1782
2025-01-02T00:00:00.000000000Z,0.61936,0.62034,0.61884,0.62006,2026
2025-01-02T01:00:00.000000000Z,0.62006,0.62158,0.61986,0.62118,3236
2025-01-02T02:00:00.000000000Z,0.62118,0.62227,0.62099,0.62227,2096
2025-01-02T03:00:00.000000000Z,0.62228,0.62228,0.62138,0.62156,1360
2025-01-02T04:00:00.000000000Z,0.62156,0.62196,0.62146,0.6217,1136
2025-01-02T05:00:00.000000000Z,0.62172,0.62186,0.62121,0.62166,1785
2025-01-02T06:00:00.000000000Z,0.62164,0.62168,0.62106,0.6214,1997
2025-01-02T07:00:00.000000000Z,0.62141,0.6217,0.62036,0.62048,3216
2025-01-02T08:00:00.000000000Z,0.62048,0.62138,0.6201,0.62132,4296
2025-01-02T09:00:00.000000000Z,0.62132,0.62201,0.62102,0.62177,3207
2025-01-02T10:00:00.000000000Z,0.62179,0.62206,0.62082,0.62094,4215
2025-01-02T11:00:00.000000000Z,0.6209,0.62174,0.62082,0.62158,3222
2025-01-02T12:00:00.000000000Z,0.62158,0.62172,0.62068,0.62088,3083
2025-01-02T13:00:00.000000000Z,0.62089,0.62167,0.62046,0.62152,5603
2025-01-02T14:00:00.000000000Z,0.62156,0.6221,0.62111,0.62124,5987
2025-01-02T15:00:00.000000000Z,0.62124,0.6217,0.62052,0.62094,6461
2025-01-02T16:00:00.000000000Z,0.62098,0.62108,0.61966,0.62067,8297
2025-01-02T17:00:00.000000000Z,0.62064,0.62132,0.61982,0.6202,5552
2025-01-02T18:00:00.000000000Z,0.6202,0.62032,0.61922,0.61966,4118
2025-01-02T19:00:00.000000000Z,0.61969,0.62009,0.61928,0.61936,3082
2025-01-02T20:00:00.000000000Z,0.61937,0.6206,0.61932,0.6203,2667
2025-01-02T21:00:00.000000000Z,0.6203,0.62046,0.62018,0.62038,1154
2025-01-02T22:00:00.000000000Z,0.62014,0.62089,0.61969,0.62034,935
2025-01-02T23:00:00.000000000Z,0.62034,0.62048,0.62,0.62013,481
2025-01-03T00:00:00.000000000Z,0.62012,0.62172,0.62008,0.62168,1792
2025-01-03T01:00:00.000000000Z,0.62166,0.62172,0.6207,0.62118,2902
2025-01-03T02:00:00.000000000Z,0.62115,0.62176,0.62105,0.62128,2697
2025-01-03T03:00:00.000000000Z,0.62128,0.62152,0.62097,0.62121,1503
2025-01-03T04:00:00.000000000Z,0.6212,0.6216,0.62088,0.62156,1192
2025-01-03T05:00:00.000000000Z,0.62155,0.62211,0.62148,0.62165,1784
2025-01-03T06:00:00.000000000Z,0.62163,0.62212,0.62153,0.6218,1813
2025-01-03T07:00:00.000000000Z,0.6218,0.62198,0.62023,0.62118,5270
2025-01-03T08:00:00.000000000Z,0.62118,0.6216,0.62043,0.62081,3936
2025-01-03T09:00:00.000000000Z,0.62078,0.62211,0.62078,0.62134,3423
2025-01-03T10:00:00.000000000Z,0.62134,0.62166,0.62118,0.62156,2430
2025-01-03T11:00:00.000000000Z,0.62158,0.62258,0.6215,0.62218,2269
2025-01-03T12:00:00.000000000Z,0.6222,0.62224,0.62166,0.62204,2934
2025-01-03T13:00:00.000000000Z,0.62204,0.62234,0.62156,0.62167,3447
2025-01-03T14:00:00.000000000Z,0.6217,0.62203,0.62126,0.62186,3584
2025-01-03T15:00:00.000000000Z,0.6218,0.6218,0.6198,0.62052,7230
2025-01-03T16:00:00.000000000Z,0.62052,0.62104,0.62024,0.62082,3092
2025-01-03T17:00:00.000000000Z,0.62082,0.62187,0.6208,0.6211,3208
2025-01-03T18:00:00.000000000Z,0.62109,0.62178,0.62085,0.62135,2929
2025-01-03T19:00:00.000000000Z,0.62133,0.62208,0.62121,0.62166,2974
2025-01-03T20:00:00.000000000Z,0.62166,0.62212,0.6215,0.62176,2084
2025-01-03T21:00:00.000000000Z,0.62176,0.62194,0.6216,0.62171,930
2025-01-05T22:00:00.000000000Z,0.62148,0.62154,0.62073,0.62092,564
2025-01-05T23:00:00.000000000Z,0.62089,0.62248,0.62089,0.62209,1233
2025-01-06T00:00:00.000000000Z,0.62207,0.62331,0.6219,0.62314,2748
2025-01-06T01:00:00.000000000Z,0.62315,0.624,0.62244,0.62272,3925
2025-01-06T02:00:00.000000000Z,0.62271,0.62336,0.62246,0.62304,3409
2025-01-06T03:00:00.000000000Z,0.62304,0.62316,0.6219,0.6223,2366
2025-01-06T04:00:00.000000000Z,0.62229,0.62254,0.62196,0.62228,1497
2025-01-06T05:00:00.000000000Z,0.62226,0.62312,0.62216,0.62292,1942
2025-01-06T06:00:00.000000000Z,0.62292,0.62335,0.62242,0.62308,2011
2025-01-06T07:00:00.000000000Z,0.62309,0.62364,0.62289,0.62308,2457
2025-01-06T08:00:00.000000000Z,0.62306,0.62514,0.62292,0.62509,4177
2025-01-06T09:00:00.000000000Z,0.62508,0.62526,0.6244,0.62454,3932
2025-01-06T10:00:00.000000000Z,0.62457,0.62459,0.62396,0.62398,2723
2025-01-06T11:00:00.000000000Z,0.62397,0.62882,0.62342,0.62858,11344
2025-01-06T12:00:00.000000000Z,0.62854,0.62898,0.6274,0.62884,6029
2025-01-06T13:00:00.000000000Z,0.62886,0.63022,0.62858,0.62902,7202
2025-01-06T14:00:00.000000000Z,0.62902,0.62958,0.62468,0.62648,16003
2025-01-06T15:00:00.000000000Z,0.6265,0.62688,0.62424,0.62464,9553
2025-01-06T16:00:00.000000000Z,0.62464,0.62528,0.624,0.62494,4671
2025-01-06T17:00:00.000000000Z,0.62492,0.62494,0.62365,0.62416,3306
2025-01-06T18:00:00.000000000Z,0.62416,0.62441,0.62358,0.62363,3176
2025-01-06T19:00:00.000000000Z,0.62364,0.62433,0.62346,0.62416,3372
2025-01-06T20:00:00.000000000Z,0.62417,0.62438,0.624,0.6243,2550
2025-01-06T21:00:00.000000000Z,0.62431,0.62474,0.6242,0.62457,756
2025-01-06T22:00:00.000000000Z,0.62437,0.6246,0.62421,0.62422,1093
2025-01-06T23:00:00.000000000Z,0.62417,0.62432,0.62376,0.62382,1094
2025-01-07T00:00:00.000000000Z,0.62382,0.6251,0.62376,0.62504,2437
2025-01-07T01:00:00.000000000Z,0.62503,0.62542,0.6242,0.62504,4290
2025-01-07T02:00:00.000000000Z,0.62504,0.62543,0.62474,0.62504,2918
2025-01-07T03:00:00.000000000Z,0.62504,0.62621,0.6247,0.6261,2352
2025-01-07T04:00:00.000000000Z,0.6261,0.6263,0.62566,0.62584,1440
2025-01-07T05:00:00.000000000Z,0.62583,0.62694,0.62576,0.6268,2567
2025-01-07T06:00:00.000000000Z,0.6268,0.62698,0.62636,0.62646,2474
2025-01-07T07:00:00.000000000Z,0.62646,0.62754,0.6264,0.62754,4076
2025-01-07T08:00:00.000000000Z,0.62758,0.62835,0.62726,0.62829,4529
2025-01-07T09:00:00.000000000Z,0.62828,0.62872,0.62786,0.62839,2839
2025-01-07T10:00:00.000000000Z,0.62841,0.62882,0.62812,0.62851,3010
2025-01-07T11:00:00.000000000Z,0.6285,0.62855,0.62741,0.62768,2740
2025-01-07T12:00:00.000000000Z,0.62769,0.62801,0.62718,0.62752,2860
2025-01-07T13:00:00.000000000Z,0.62751,0.62845,0.62718,0.62719,3239
2025-01-07T14:00:00.000000000Z,0.62718,0.62718,0.62626,0.62668,3791
2025-01-07T15:00:00.000000000Z,0.62658,0.62658,0.62396,0.62478,10716
