time,open,high,low,close,volume
2024-01-01T22:00:00.000000000Z,0.84052,0.84071,0.83969,0.84021,21
2024-01-01T23:00:00.000000000Z,0.84033,0.84238,0.84033,0.84198,1294
2024-01-02T00:00:00.000000000Z,0.842,0.84264,0.84176,0.84255,1113
2024-01-02T01:00:00.000000000Z,0.84254,0.84266,0.84192,0.84264,1278
2024-01-02T02:00:00.000000000Z,0.84262,0.84477,0.84256,0.84476,1657
2024-01-02T03:00:00.000000000Z,0.8447,0.84479,0.84428,0.84432,1271
2024-01-02T04:00:00.000000000Z,0.84432,0.84558,0.8443,0.8453,1004
2024-01-02T05:00:00.000000000Z,0.8453,0.8453,0.8439,0.84394,1343
2024-01-02T06:00:00.000000000Z,0.84394,0.84484,0.8433,0.84478,1803
2024-01-02T07:00:00.000000000Z,0.84484,0.84618,0.84422,0.84614,3540
2024-01-02T08:00:00.000000000Z,0.84608,0.84614,0.8439,0.8453,4224
2024-01-02T09:00:00.000000000Z,0.84531,0.84715,0.84478,0.84624,3540
2024-01-02T10:00:00.000000000Z,0.84626,0.84876,0.84612,0.8473,3489
2024-01-02T11:00:00.000000000Z,0.84731,0.85038,0.84721,0.85014,4322
2024-01-02T12:00:00.000000000Z,0.85013,0.85014,0.84866,0.84945,4100
2024-01-02T13:00:00.000000000Z,0.84942,0.84994,0.84765,0.84946,5058
2024-01-02T14:00:00.000000000Z,0.84944,0.85011,0.84667,0.84673,6236
2024-01-02T15:00:00.000000000Z,0.84674,0.84932,0.84644,0.84872,6891
2024-01-02T16:00:00.000000000Z,0.84864,0.84906,0.84746,0.84843,3577
2024-01-02T17:00:00.000000000Z,0.84844,0.85036,0.84834,0.85018,2412
2024-01-02T18:00:00.000000000Z,0.85018,0.85072,0.84958,0.85032,2227
2024-01-02T19:00:00.000000000Z,0.85026,0.85045,0.849,0.84952,1723
2024-01-02T20:00:00.000000000Z,0.8495,0.85034,0.84905,0.8503,1968
2024-01-02T21:00:00.000000000Z,0.85029,0.85056,0.8501,0.85044,926
2024-01-02T22:00:00.000000000Z,0.85046,0.85056,0.84975,0.85043,1733
2024-01-02T23:00:00.000000000Z,0.85033,0.8505,0.85,0.85012,1298
2024-01-03T00:00:00.000000000Z,0.85013,0.85016,0.84909,0.84914,1308
2024-01-03T01:00:00.000000000Z,0.84913,0.85024,0.84912,0.84956,1166
2024-01-03T02:00:00.000000000Z,0.84955,0.84995,0.84946,0.84984,1073
2024-01-03T03:00:00.000000000Z,0.84982,0.85029,0.84894,0.8492,1432
2024-01-03T04:00:00.000000000Z,0.8492,0.84966,0.8491,0.84925,1001
2024-01-03T05:00:00.000000000Z,0.84922,0.85,0.84893,0.84997,1492
2024-01-03T06:00:00.000000000Z,0.84998,0.85032,0.84964,0.85032,2180
2024-01-03T07:00:00.000000000Z,0.8504,0.85188,0.84972,0.8499,3460
2024-01-03T08:00:00.000000000Z,0.8499,0.8513,0.84922,0.85073,4109
2024-01-03T09:00:00.000000000Z,0.85073,0.85222,0.8497,0.85146,3754
2024-01-03T10:00:00.000000000Z,0.85147,0.85298,0.8513,0.85298,2511
2024-01-03T11:00:00.000000000Z,0.85296,0.85546,0.85278,0.85475,4195
2024-01-03T12:00:00.000000000Z,0.85474,0.85488,0.85286,0.8537,3946
2024-01-03T13:00:00.000000000Z,0.85373,0.854,0.85229,0.85281,4884
2024-01-03T14:00:00.000000000Z,0.85281,0.85475,0.85229,0.85364,4953
2024-01-03T15:00:00.000000000Z,0.85378,0.85395,0.85068,0.8525,9226
2024-01-03T16:00:00.000000000Z,0.85246,0.8531,0.85152,0.85238,4977
2024-01-03T17:00:00.000000000Z,0.85238,0.85278,0.85094,0.8517,3013
2024-01-03T18:00:00.000000000Z,0.8516,0.8518,0.85075,0.8517,2470
2024-01-03T19:00:00.000000000Z,0.85166,0.85316,0.85014,0.85066,6316
2024-01-03T20:00:00.000000000Z,0.85064,0.85102,0.8498,0.84989,2976
2024-01-03T21:00:00.000000000Z,0.8499,0.85004,0.849,0.84902,1130
2024-01-03T22:00:00.000000000Z,0.84956,0.84958,0.84884,0.84906,1615
2024-01-03T23:00:00.000000000Z,0.84905,0.84932,0.84877,0.84922,1153
2024-01-04T00:00:00.000000000Z,0.84922,0.84994,0.84919,0.84988,1560
2024-01-04T01:00:00.000000000Z,0.8499,0.8506,0.84963,0.85042,1765
2024-01-04T02:00:00.000000000Z,0.85042,0.85044,0.84936,0.84942,1473
2024-01-04T03:00:00.000000000Z,0.8494,0.84968,0.84828,0.84869,1550
2024-01-04T04:00:00.000000000Z,0.8487,0.8493,0.8483,0.84918,1189
2024-01-04T05:00:00.000000000Z,0.84918,0.85012,0.84908,0.8498,1877
2024-01-04T06:00:00.000000000Z,0.84982,0.84982,0.84832,0.84832,2222
2024-01-04T07:00:00.000000000Z,0.84836,0.84916,0.84774,0.84837,3597
2024-01-04T08:00:00.000000000Z,0.84834,0.85124,0.8478,0.84998,5010
2024-01-04T09:00:00.000000000Z,0.84996,0.85037,0.84875,0.84948,5255
2024-01-04T10:00:00.000000000Z,0.84947,0.85056,0.84873,0.85032,4391
2024-01-04T11:00:00.000000000Z,0.85034,0.85077,0.85007,0.85064,3344
2024-01-04T12:00:00.000000000Z,0.85065,0.8508,0.84986,0.8501,3252
2024-01-04T13:00:00.000000000Z,0.85014,0.8529,0.85012,0.85136,5908
2024-01-04T14:00:00.000000000Z,0.85136,0.8524,0.85082,0.85138,6004
2024-01-04T15:00:00.000000000Z,0.85138,0.85138,0.84864,0.84972,5355
2024-01-04T16:00:00.000000000Z,0.84968,0.85052,0.84928,0.85043,3683
2024-01-04T17:00:00.000000000Z,0.85043,0.85174,0.85029,0.85144,2718
2024-01-04T18:00:00.000000000Z,0.85144,0.85206,0.85112,0.85154,1938
2024-01-04T19:00:00.000000000Z,0.85154,0.8518,0.85089,0.85102,1833
2024-01-04T20:00:00.000000000Z,0.85102,0.85153,0.85007,0.85011,2024
2024-01-04T21:00:00.000000000Z,0.8501,0.85025,0.84975,0.85018,802
2024-01-04T22:00:00.000000000Z,0.85084,0.85084,0.8499,0.85014,3383
2024-01-04T23:00:00.000000000Z,0.85014,0.85052,0.85012,0.85026,811
2024-01-05T00:00:00.000000000Z,0.85034,0.85036,0.84955,0.84966,1639
2024-01-05T01:00:00.000000000Z,0.84966,0.84967,0.84874,0.84925,2162
2024-01-05T02:00:00.000000000Z,0.84928,0.8501,0.84902,0.85007,1499
2024-01-05T03:00:00.000000000Z,0.85006,0.85064,0.84996,0.8506,1211
2024-01-05T04:00:00.000000000Z,0.85057,0.85078,0.85048,0.85076,1275
2024-01-05T05:00:00.000000000Z,0.85078,0.85086,0.85049,0.85052,1318
2024-01-05T06:00:00.000000000Z,0.85052,0.85187,0.85042,0.85152,1822
2024-01-05T07:00:00.000000000Z,0.85164,0.85232,0.85049,0.85167,2877
2024-01-05T08:00:00.000000000Z,0.8517,0.85218,0.85118,0.85215,4059
2024-01-05T09:00:00.000000000Z,0.85216,0.85346,0.8513,0.853,4361
2024-01-05T10:00:00.000000000Z,0.85299,0.85385,0.8527,0.85282,3460
2024-01-05T11:00:00.000000000Z,0.8528,0.85338,0.8524,0.85326,3008
2024-01-05T12:00:00.000000000Z,0.85324,0.85352,0.8528,0.85302,3008
2024-01-05T13:00:00.000000000Z,0.85296,0.85773,0.85242,0.85283,9197
2024-01-05T14:00:00.000000000Z,0.85276,0.85282,0.84932,0.84998,7898
2024-01-05T15:00:00.000000000Z,0.84885,0.84885,0.84552,0.84723,10490
2024-01-05T16:00:00.000000000Z,0.84722,0.84898,0.84668,0.84864,4796
2024-01-05T17:00:00.000000000Z,0.84864,0.84996,0.84864,0.84995,3953
2024-01-05T18:00:00.000000000Z,0.84996,0.85056,0.84893,0.84902,3036
2024-01-05T19:00:00.000000000Z,0.84901,0.84974,0.84852,0.8496,2321
2024-01-05T20:00:00.000000000Z,0.84958,0.85042,0.84958,0.8503,2209
