time,open,high,low,close,volume
2023-01-01T23:00:00.000000000Z,1.20763,1.21026,1.20677,1.21013,47
2023-01-02T00:00:00.000000000Z,1.21002,1.21023,1.20836,1.20891,503
2023-01-02T01:00:00.000000000Z,1.20892,1.2106,1.20842,1.20882,760
2023-01-02T02:00:00.000000000Z,1.20868,1.20882,1.20757,1.20774,43
2023-01-02T03:00:00.000000000Z,1.20765,1.20806,1.20764,1.20769,38
2023-01-02T04:00:00.000000000Z,1.20782,1.20805,1.20775,1.20794,108
2023-01-02T05:00:00.000000000Z,1.20802,1.20804,1.20734,1.20757,53
2023-01-02T06:00:00.000000000Z,1.20765,1.20787,1.20664,1.20747,2700
2023-01-02T07:00:00.000000000Z,1.20755,1.20777,1.20602,1.20626,2493
2023-01-02T08:00:00.000000000Z,1.2063,1.20778,1.2045,1.20455,6772
2023-01-02T09:00:00.000000000Z,1.20434,1.20626,1.20434,1.20466,9394
2023-01-02T10:00:00.000000000Z,1.20465,1.20548,1.20459,1.20524,5697
2023-01-02T11:00:00.000000000Z,1.20524,1.20544,1.20504,1.20532,2059
2023-01-02T12:00:00.000000000Z,1.20531,1.2054,1.20509,1.20518,1355
2023-01-02T13:00:00.000000000Z,1.20518,1.20537,1.2051,1.20512,937
2023-01-02T14:00:00.000000000Z,1.20512,1.20532,1.20509,1.20514,829
2023-01-02T15:00:00.000000000Z,1.20515,1.20528,1.20432,1.20444,1147
2023-01-02T16:00:00.000000000Z,1.20438,1.20485,1.20346,1.20472,8665
2023-01-02T17:00:00.000000000Z,1.20475,1.20488,1.2045,1.20478,1289
2023-01-02T18:00:00.000000000Z,1.20477,1.20483,1.20454,1.20469,1140
2023-01-02T19:00:00.000000000Z,1.20469,1.2048,1.20445,1.20464,434
2023-01-02T20:00:00.000000000Z,1.20464,1.2051,1.20462,1.20487,188
2023-01-02T21:00:00.000000000Z,1.20479,1.20505,1.20461,1.20483,329
2023-01-02T22:00:00.000000000Z,1.20475,1.20512,1.2043,1.20505,203
2023-01-02T23:00:00.000000000Z,1.20508,1.20764,1.20488,1.2063,6613
2023-01-03T00:00:00.000000000Z,1.20626,1.2066,1.20484,1.20542,5387
2023-01-03T01:00:00.000000000Z,1.20541,1.20563,1.20352,1.20511,12489
2023-01-03T02:00:00.000000000Z,1.20508,1.20844,1.20498,1.20788,8848
2023-01-03T03:00:00.000000000Z,1.20792,1.2085,1.20704,1.20744,7853
2023-01-03T04:00:00.000000000Z,1.20746,1.20848,1.20726,1.2073,5254
2023-01-03T05:00:00.000000000Z,1.2073,1.20778,1.20634,1.20695,7470
2023-01-03T06:00:00.000000000Z,1.20694,1.20748,1.20578,1.20628,8581
2023-01-03T07:00:00.000000000Z,1.20626,1.20794,1.20223,1.20286,11401
2023-01-03T08:00:00.000000000Z,1.20288,1.20324,1.19118,1.19124,18465
2023-01-03T09:00:00.000000000Z,1.19126,1.1945,1.19002,1.1924,15025
2023-01-03T10:00:00.000000000Z,1.1924,1.19358,1.19052,1.1909,11346
2023-01-03T11:00:00.000000000Z,1.1909,1.19456,1.19066,1.19316,8773
2023-01-03T12:00:00.000000000Z,1.19316,1.19746,1.19242,1.19557,9796
2023-01-03T13:00:00.000000000Z,1.1956,1.20101,1.19479,1.1993,12255
2023-01-03T14:00:00.000000000Z,1.19932,1.20576,1.19834,1.20301,14241
2023-01-03T15:00:00.000000000Z,1.20301,1.20368,1.20034,1.2009,16646
2023-01-03T16:00:00.000000000Z,1.2009,1.20118,1.19565,1.19688,12639
2023-01-03T17:00:00.000000000Z,1.1969,1.19798,1.19528,1.19646,9367
2023-01-03T18:00:00.000000000Z,1.19642,1.19878,1.19624,1.19798,7781
2023-01-03T19:00:00.000000000Z,1.19798,1.19852,1.19742,1.19841,6516
2023-01-03T20:00:00.000000000Z,1.19843,1.19918,1.19704,1.19729,7857
2023-01-03T21:00:00.000000000Z,1.19732,1.19736,1.19652,1.19676,3298
2023-01-03T22:00:00.000000000Z,1.19672,1.19724,1.1966,1.1968,1614
2023-01-03T23:00:00.000000000Z,1.1968,1.19762,1.19583,1.1966,6873
2023-01-04T00:00:00.000000000Z,1.19661,1.19946,1.19654,1.19898,6950
2023-01-04T01:00:00.000000000Z,1.19902,1.19968,1.1983,1.1994,8925
2023-01-04T02:00:00.000000000Z,1.1994,1.20013,1.1984,1.1985,6381
2023-01-04T03:00:00.000000000Z,1.1985,1.19914,1.1985,1.19894,4544
2023-01-04T04:00:00.000000000Z,1.19896,1.1996,1.19826,1.19922,5847
2023-01-04T05:00:00.000000000Z,1.19922,1.20008,1.1979,1.19848,8053
2023-01-04T06:00:00.000000000Z,1.19848,1.19909,1.19715,1.19864,7849
2023-01-04T07:00:00.000000000Z,1.19854,1.20408,1.19844,1.20266,12105
2023-01-04T08:00:00.000000000Z,1.20262,1.20862,1.20256,1.20448,16293
2023-01-04T09:00:00.000000000Z,1.20448,1.20772,1.2039,1.20604,11254
2023-01-04T10:00:00.000000000Z,1.20602,1.20819,1.2052,1.20675,9852
2023-01-04T11:00:00.000000000Z,1.20673,1.20878,1.20382,1.2055,9182
2023-01-04T12:00:00.000000000Z,1.20548,1.20632,1.20348,1.20487,9101
2023-01-04T13:00:00.000000000Z,1.20488,1.20646,1.20293,1.20566,11977
2023-01-04T14:00:00.000000000Z,1.20566,1.20736,1.20395,1.20692,13909
2023-01-04T15:00:00.000000000Z,1.2069,1.2071,1.20141,1.20448,20541
2023-01-04T16:00:00.000000000Z,1.20448,1.20604,1.20194,1.20604,12092
2023-01-04T17:00:00.000000000Z,1.20609,1.20767,1.20566,1.20658,7881
2023-01-04T18:00:00.000000000Z,1.20656,1.2073,1.206,1.2065,7627
2023-01-04T19:00:00.000000000Z,1.2065,1.2069,1.20417,1.20596,16562
2023-01-04T20:00:00.000000000Z,1.20592,1.20674,1.2055,1.20589,9877
2023-01-04T21:00:00.000000000Z,1.20592,1.20592,1.20547,1.2056,3856
2023-01-04T22:00:00.000000000Z,1.20576,1.2063,1.2054,1.20603,967
2023-01-04T23:00:00.000000000Z,1.20608,1.20619,1.20561,1.20562,3405
2023-01-05T00:00:00.000000000Z,1.20562,1.20782,1.20504,1.20734,7386
2023-01-05T01:00:00.000000000Z,1.20733,1.20778,1.20612,1.20632,9069
2023-01-05T02:00:00.000000000Z,1.2063,1.20634,1.20442,1.20485,8196
2023-01-05T03:00:00.000000000Z,1.20484,1.20503,1.20353,1.20366,8012
2023-01-05T04:00:00.000000000Z,1.20366,1.20414,1.20328,1.20382,5720
2023-01-05T05:00:00.000000000Z,1.20382,1.20418,1.20312,1.20376,5733
2023-01-05T06:00:00.000000000Z,1.20376,1.20512,1.20234,1.20238,6358
2023-01-05T07:00:00.000000000Z,1.20229,1.20322,1.20002,1.2008,8686
2023-01-05T08:00:00.000000000Z,1.20078,1.20277,1.20003,1.20208,12921
2023-01-05T09:00:00.000000000Z,1.20206,1.20344,1.20095,1.20304,10154
2023-01-05T10:00:00.000000000Z,1.20304,1.20382,1.20198,1.20256,8432
