time,open,high,low,close,volume
2023-01-01T23:00:00.000000000Z,1.06999,1.07062,1.06962,1.07057,25
2023-01-02T00:00:00.000000000Z,1.07048,1.07089,1.06937,1.07072,76
2023-01-02T01:00:00.000000000Z,1.07082,1.0709,1.0694,1.06985,73
2023-01-02T02:00:00.000000000Z,1.06981,1.06985,1.069,1.06951,35
2023-01-02T03:00:00.000000000Z,1.06955,1.07034,1.06924,1.06958,83
2023-01-02T04:00:00.000000000Z,1.06953,1.07041,1.06947,1.07024,44
2023-01-02T05:00:00.000000000Z,1.07017,1.07017,1.06852,1.06968,436
2023-01-02T06:00:00.000000000Z,1.06981,1.07011,1.06783,1.06922,792
2023-01-02T07:00:00.000000000Z,1.06917,1.06935,1.06636,1.06786,1665
2023-01-02T08:00:00.000000000Z,1.06787,1.06985,1.06712,1.06798,2193
2023-01-02T09:00:00.000000000Z,1.06798,1.07001,1.06772,1.06791,3164
2023-01-02T10:00:00.000000000Z,1.06788,1.06898,1.0675,1.06841,1449
2023-01-02T11:00:00.000000000Z,1.06841,1.06866,1.06796,1.06848,1074
2023-01-02T12:00:00.000000000Z,1.06848,1.06876,1.06771,1.06824,1463
2023-01-02T13:00:00.000000000Z,1.06826,1.06865,1.06767,1.0679,1797
2023-01-02T14:00:00.000000000Z,1.0679,1.06822,1.06702,1.06726,1351
2023-01-02T15:00:00.000000000Z,1.06724,1.06738,1.06586,1.06606,1697
2023-01-02T16:00:00.000000000Z,1.06604,1.06718,1.06516,1.06554,2879
2023-01-02T17:00:00.000000000Z,1.06554,1.06621,1.0655,1.0661,1501
2023-01-02T18:00:00.000000000Z,1.06609,1.06614,1.06526,1.06531,851
2023-01-02T19:00:00.000000000Z,1.06531,1.06614,1.06504,1.06579,1104
2023-01-02T20:00:00.000000000Z,1.06583,1.0671,1.06572,1.06658,447
2023-01-02T21:00:00.000000000Z,1.06654,1.06744,1.06616,1.06638,83
2023-01-02T22:00:00.000000000Z,1.06675,1.06689,1.0665,1.06674,251
2023-01-02T23:00:00.000000000Z,1.0668,1.06835,1.06502,1.06768,4728
2023-01-03T00:00:00.000000000Z,1.06768,1.06785,1.06668,1.06706,3447
2023-01-03T01:00:00.000000000Z,1.06706,1.06744,1.06506,1.066,6613
2023-01-03T02:00:00.000000000Z,1.06598,1.06779,1.06578,1.06767,4242
2023-01-03T03:00:00.000000000Z,1.06766,1.06788,1.06688,1.06726,3736
2023-01-03T04:00:00.000000000Z,1.06726,1.06804,1.0667,1.06674,2636
2023-01-03T05:00:00.000000000Z,1.06672,1.06709,1.06592,1.06636,3715
2023-01-03T06:00:00.000000000Z,1.06636,1.06679,1.06516,1.06524,4315
2023-01-03T07:00:00.000000000Z,1.06526,1.06588,1.06201,1.06238,7808
2023-01-03T08:00:00.000000000Z,1.06238,1.06284,1.05508,1.05518,15251
2023-01-03T09:00:00.000000000Z,1.05518,1.0561,1.05341,1.05476,11941
2023-01-03T10:00:00.000000000Z,1.05477,1.0555,1.05256,1.05311,8418
2023-01-03T11:00:00.000000000Z,1.05311,1.0536,1.05195,1.05284,6577
2023-01-03T12:00:00.000000000Z,1.05284,1.05492,1.0524,1.05358,7273
2023-01-03T13:00:00.000000000Z,1.05358,1.057,1.05304,1.05603,10974
2023-01-03T14:00:00.000000000Z,1.05604,1.05974,1.05554,1.05742,12430
2023-01-03T15:00:00.000000000Z,1.05746,1.05822,1.05546,1.05554,14327
2023-01-03T16:00:00.000000000Z,1.05556,1.05587,1.05376,1.05581,9856
2023-01-03T17:00:00.000000000Z,1.05582,1.05592,1.054,1.05463,5497
2023-01-03T18:00:00.000000000Z,1.05462,1.05606,1.05432,1.05567,4282
2023-01-03T19:00:00.000000000Z,1.05569,1.05682,1.05552,1.05664,5562
2023-01-03T20:00:00.000000000Z,1.05666,1.05688,1.05506,1.05516,4964
2023-01-03T21:00:00.000000000Z,1.05516,1.0554,1.05465,1.0549,2082
2023-01-03T22:00:00.000000000Z,1.05478,1.05491,1.0546,1.05486,6431
2023-01-03T23:00:00.000000000Z,1.05487,1.05546,1.05408,1.05456,4191
2023-01-04T00:00:00.000000000Z,1.05456,1.05614,1.05452,1.05582,3409
2023-01-04T01:00:00.000000000Z,1.05582,1.05699,1.05572,1.05669,4123
2023-01-04T02:00:00.000000000Z,1.05669,1.05696,1.05616,1.0565,3355
2023-01-04T03:00:00.000000000Z,1.05651,1.05699,1.05648,1.05691,2347
2023-01-04T04:00:00.000000000Z,1.05692,1.05746,1.05658,1.0573,2536
2023-01-04T05:00:00.000000000Z,1.05729,1.05785,1.05647,1.05694,3785
2023-01-04T06:00:00.000000000Z,1.05694,1.05752,1.05598,1.057,4256
2023-01-04T07:00:00.000000000Z,1.05692,1.06061,1.05671,1.05938,8546
2023-01-04T08:00:00.000000000Z,1.0594,1.06354,1.05903,1.06157,14899
2023-01-04T09:00:00.000000000Z,1.06154,1.06302,1.06056,1.06108,7641
2023-01-04T10:00:00.000000000Z,1.06106,1.0623,1.06084,1.06208,5015
2023-01-04T11:00:00.000000000Z,1.06205,1.06245,1.06025,1.06046,4863
2023-01-04T12:00:00.000000000Z,1.06046,1.06113,1.05988,1.06072,5889
2023-01-04T13:00:00.000000000Z,1.06074,1.06198,1.0595,1.06106,8979
2023-01-04T14:00:00.000000000Z,1.06106,1.06285,1.06023,1.06246,9719
2023-01-04T15:00:00.000000000Z,1.06244,1.06253,1.05814,1.06032,16696
2023-01-04T16:00:00.000000000Z,1.06032,1.06208,1.05927,1.06189,9155
2023-01-04T17:00:00.000000000Z,1.06193,1.06201,1.06048,1.06074,5764
2023-01-04T18:00:00.000000000Z,1.06074,1.06129,1.05956,1.05999,4829
2023-01-04T19:00:00.000000000Z,1.06,1.06068,1.05852,1.06058,11978
2023-01-04T20:00:00.000000000Z,1.06054,1.06102,1.06013,1.06034,6061
2023-01-04T21:00:00.000000000Z,1.06034,1.0608,1.06009,1.06044,1798
2023-01-04T22:00:00.000000000Z,1.06039,1.06106,1.06011,1.06072,3108
2023-01-04T23:00:00.000000000Z,1.06075,1.06116,1.0603,1.06061,2069
2023-01-05T00:00:00.000000000Z,1.0606,1.06312,1.06032,1.06294,4524
2023-01-05T01:00:00.000000000Z,1.06296,1.06316,1.06185,1.06202,4304
2023-01-05T02:00:00.000000000Z,1.062,1.06204,1.06092,1.06178,4025
2023-01-05T03:00:00.000000000Z,1.06178,1.06197,1.06064,1.06072,3084
2023-01-05T04:00:00.000000000Z,1.06072,1.06117,1.06036,1.06044,2576
2023-01-05T05:00:00.000000000Z,1.06044,1.06108,1.06016,1.06108,2965
2023-01-05T06:00:00.000000000Z,1.0611,1.06202,1.0603,1.06032,3684
2023-01-05T07:00:00.000000000Z,1.06028,1.06123,1.05902,1.06056,5612
2023-01-05T08:00:00.000000000Z,1.06056,1.0628,1.06051,1.062,8907
2023-01-05T09:00:00.000000000Z,1.06201,1.0629,1.06097,1.06234,5935
2023-01-05T10:00:00.000000000Z,1.06238,1.06261,1.06098,1.06188,4968
2023-01-05T11:00:00.000000000Z,1.06188,1.06221,1.06032,1.06112,4270
2023-01-05T12:00:00.000000000Z,1.06115,1.06175,1.05982,1.05996,5513
2023-01-05T13:00:00.000000000Z,1.05998,1.06084,1.05514,1.05524,15010
2023-01-05T14:00:00.000000000Z,1.05526,1.05621,1.05358,1.05394,12676
2023-01-05T15:00:00.000000000Z,1.05392,1.05677,1.0515,1.05184,14668
2023-01-05T16:00:00.000000000Z,1.05188,1.0532,1.05176,1.05212,8984
2023-01-05T17:00:00.000000000Z,1.05212,1.05332,1.05188,1.053,5925
2023-01-05T18:00:00.000000000Z,1.053,1.05433,1.05293,1.0536,7301
2023-01-05T19:00:00.000000000Z,1.05363,1.05387,1.05292,1.05302,5616
2023-01-05T20:00:00.000000000Z,1.05298,1.05308,1.052,1.052,5227
2023-01-05T21:00:00.000000000Z,1.0521,1.0523,1.05158,1.05215,1905
2023-01-05T22:00:00.000000000Z,1.0521,1.05257,1.05207,1.05222,1463
2023-01-05T23:00:00.000000000Z,1.05222,1.05264,1.05196,1.05208,1899
2023-01-06T00:00:00.000000000Z,1.0521,1.05318,1.05192,1.05296,3134
2023-01-06T01:00:00.000000000Z,1.05298,1.05326,1.05226,1.05252,3512
2023-01-06T02:00:00.000000000Z,1.05252,1.05343,1.0525,1.05268,2243
2023-01-06T03:00:00.000000000Z,1.05269,1.05366,1.05264,1.05324,3341
2023-01-06T04:00:00.000000000Z,1.05325,1.05346,1.05246,1.05246,1540
2023-01-06T05:00:00.000000000Z,1.05252,1.05252,1.05108,1.05146,3169
2023-01-06T06:00:00.000000000Z,1.0515,1.05224,1.05106,1.05127,3522
2023-01-06T07:00:00.000000000Z,1.0513,1.05226,1.0507,1.05126,6192
2023-01-06T08:00:00.000000000Z,1.05126,1.0531,1.05112,1.05186,6866
2023-01-06T09:00:00.000000000Z,1.05184,1.05196,1.04964,1.05073,5957
2023-01-06T10:00:00.000000000Z,1.05074,1.0516,1.0503,1.05076,5199
2023-01-06T11:00:00.000000000Z,1.05076,1.05114,1.04922,1.04942,4874
2023-01-06T12:00:00.000000000Z,1.04946,1.04966,1.04834,1.04948,6019
2023-01-06T13:00:00.000000000Z,1.04948,1.05452,1.04833,1.05426,17325
2023-01-06T14:00:00.000000000Z,1.05425,1.05434,1.05009,1.05094,15120
2023-01-06T15:00:00.000000000Z,1.05094,1.06126,1.05094,1.06018,21482
2023-01-06T16:00:00.000000000Z,1.0602,1.06226,1.05968,1.06188,10574
2023-01-06T17:00:00.000000000Z,1.06188,1.06382,1.06164,1.06376,4873
2023-01-06T18:00:00.000000000Z,1.06376,1.06436,1.06296,1.06378,4145
2023-01-06T19:00:00.000000000Z,1.0638,1.0648,1.0638,1.06456,3647
2023-01-06T20:00:00.000000000Z,1.06452,1.06482,1.06428,1.06463,3085
2023-01-06T21:00:00.000000000Z,1.06461,1.06461,1.06423,1.06444,1727
2023-01-08T22:00:00.000000000Z,1.0642,1.0642,1.06394,1.06414,716
2023-01-08T23:00:00.000000000Z,1.06423,1.0663,1.0642,1.06628,3528
2023-01-09T00:00:00.000000000Z,1.0663,1.0668,1.06515,1.06614,3728
2023-01-09T01:00:00.000000000Z,1.06615,1.06724,1.06555,1.06668,4768
2023-01-09T02:00:00.000000000Z,1.06664,1.0678,1.06664,1.06772,4339
2023-01-09T03:00:00.000000000Z,1.06772,1.06772,1.06662,1.06676,3322
2023-01-09T04:00:00.000000000Z,1.06674,1.06784,1.06668,1.06766,2043
2023-01-09T05:00:00.000000000Z,1.06766,1.06832,1.0673,1.06772,2496
2023-01-09T06:00:00.000000000Z,1.06772,1.06864,1.06756,1.0682,3287
2023-01-09T07:00:00.000000000Z,1.06827,1.0695,1.06682,1.06733,8091
2023-01-09T08:00:00.000000000Z,1.06734,1.06998,1.06726,1.06903,8494
2023-01-09T09:00:00.000000000Z,1.06906,1.06938,1.06603,1.06722,6895
2023-01-09T10:00:00.000000000Z,1.06725,1.06766,1.06617,1.06691,6441
2023-01-09T11:00:00.000000000Z,1.06692,1.06856,1.06678,1.06842,4837
2023-01-09T12:00:00.000000000Z,1.0684,1.06936,1.06809,1.06889,5148
2023-01-09T13:00:00.000000000Z,1.06892,1.07318,1.06852,1.07252,10000
2023-01-09T14:00:00.000000000Z,1.07254,1.07384,1.07116,1.07282,9713
2023-01-09T15:00:00.000000000Z,1.07286,1.07494,1.0728,1.07402,7774
2023-01-09T16:00:00.000000000Z,1.07404,1.07608,1.07402,1.07582,6577
2023-01-09T17:00:00.000000000Z,1.07582,1.076,1.074,1.07502,5631
2023-01-09T18:00:00.000000000Z,1.07504,1.07542,1.07377,1.07432,4721
2023-01-09T19:00:00.000000000Z,1.07434,1.07529,1.07418,1.07519,5251
2023-01-09T20:00:00.000000000Z,1.07518,1.0754,1.07307,1.07312,5731
2023-01-09T21:00:00.000000000Z,1.0731,1.07354,1.07302,1.07338,1494
