time,open,high,low,close,volume
2023-01-01T23:00:00.000000000Z,0.68194,0.68202,0.68159,0.68194,91
2023-01-02T00:00:00.000000000Z,0.68191,0.68204,0.68064,0.68131,166
2023-01-02T01:00:00.000000000Z,0.6814,0.68149,0.6809,0.68098,45
2023-01-02T02:00:00.000000000Z,0.68097,0.68102,0.68086,0.68096,463
2023-01-02T03:00:00.000000000Z,0.68097,0.6812,0.68088,0.68091,59
2023-01-02T04:00:00.000000000Z,0.6809,0.68094,0.68074,0.68086,85
2023-01-02T05:00:00.000000000Z,0.68086,0.6809,0.68059,0.68066,116
2023-01-02T06:00:00.000000000Z,0.68066,0.68101,0.68059,0.68066,104
2023-01-02T07:00:00.000000000Z,0.68057,0.681,0.68026,0.68057,35
2023-01-02T08:00:00.000000000Z,0.68047,0.68116,0.68,0.68034,716
2023-01-02T09:00:00.000000000Z,0.68034,0.68034,0.67932,0.67952,1302
2023-01-02T10:00:00.000000000Z,0.67952,0.68046,0.67946,0.67957,6058
2023-01-02T11:00:00.000000000Z,0.67958,0.68062,0.6795,0.68053,1396
2023-01-02T12:00:00.000000000Z,0.68052,0.6812,0.67994,0.68078,1568
2023-01-02T13:00:00.000000000Z,0.68086,0.68086,0.67991,0.68054,1226
2023-01-02T14:00:00.000000000Z,0.68054,0.6814,0.68054,0.68126,904
2023-01-02T15:00:00.000000000Z,0.68126,0.68182,0.68124,0.68182,381
2023-01-02T16:00:00.000000000Z,0.6818,0.68197,0.68142,0.68142,915
2023-01-02T17:00:00.000000000Z,0.68142,0.68168,0.68134,0.68156,3974
2023-01-02T18:00:00.000000000Z,0.68156,0.68164,0.68093,0.68096,1645
2023-01-02T19:00:00.000000000Z,0.68096,0.68142,0.68074,0.68084,1640
2023-01-02T20:00:00.000000000Z,0.68086,0.68112,0.68017,0.68048,300
2023-01-02T21:00:00.000000000Z,0.68026,0.68059,0.67979,0.68017,170
2023-01-02T22:00:00.000000000Z,0.68017,0.68064,0.67897,0.67949,305
